bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,provenance,ticker_source,sector_source,occurrence_index,years_in_office
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-04,2017-08-28,plausible,LYV,"Live Nation Entertainment, Inc.",Stock,Communication Services,XLC,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,190240b5415483d532f446da443428d0c771aecb77e1427ea132bad1eee3581a,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-04,2017-08-28,plausible,AXTA,Axalta Coating Systems Ltd.,Stock,Materials,XLB,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,a8ccb3c1720e01f445b43d1c35afaddf5a4b728f02bb5980136bc428ca67c4f6,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-04,2017-08-28,plausible,WMT,"Wal-Mart Stores, Inc.",Stock,Consumer Staples,XLP,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,fde78fa4f0a9025b36d44ae998855224a749062291708c40f4a797e04552db83,senate-efd-electronic,explicit,yfinance,1,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-04,2017-08-28,plausible,WLK,Westlake Chemical Corporation,Stock,Materials,XLB,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,d324bf4553e8c6b93505362e15f01e4f5f7cbaff12601589845b506ab3576a62,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-04,2017-08-28,plausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,49cb34826be14c027676c3252ee0421f35fb6fe5391d6595a188b89c48833dfa,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-04,2017-08-28,plausible,DISCA,"Discovery Communications, Inc.",Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,d0c08415fedee369156a3e3c0aaa055d340e19b01e05cac8e333b99c92686f2c,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-07,2017-08-28,plausible,FDC,First Data Corporation,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,f74b5986f4a2baa8a381ff3055d4d10fe8ae0af43be1888e5c2800a4e6125ff3,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-07,2017-08-28,plausible,AXTA,Axalta Coating Systems Ltd.,Stock,Materials,XLB,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,a6229e5a171ebd708423d890ccc54f272094083adc1e124f91e69e75f8a37623,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-07,2017-08-28,plausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,9481910b4618c8506bf09c146ec1b30fcfe50c0ffbc968b94f8dae89d1af740f,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-07,2017-08-28,plausible,WMT,"Wal-Mart Stores, Inc.",Stock,Consumer Staples,XLP,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,8bcb5bfd62f7aee5c19c2f3d600e621256f959cd82269cf254bad4d692a3fcf9,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-08,2017-08-28,plausible,CZR,Caesars Entertainment Corporation,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,84dc2114b21331fa44ad7df5f495ebfc168952ed4c5879ff4932c365a082a407,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-08,2017-08-28,plausible,WLK,Westlake Chemical Corporation,Stock,Materials,XLB,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,c4fdd2ba943684c4621334c28bb4c3eb58210abeaf3ceaa53698470f42feb43d,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-08,2017-08-28,plausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,253a1788f9f57944bae21a6699a1f42905245a3704c6ad105de510904fc8e6a1,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-08,2017-08-28,plausible,AXTA,Axalta Coating Systems Ltd.,Stock,Materials,XLB,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,d9943695a2ee26c7f2f005989c307743d4ad270727e0db44cbf6c58d799df550,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,WLK,Westlake Chemical Corporation,Stock,Materials,XLB,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,0ce051eb57c5257112378a9dc74e3a708f1d8ffc895be3a430b7c82902e702cd,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,URBN,"Urban Outfitters, Inc.",Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,a83d4496a044b436e84a79b6ed5a84cb6e543fcafce993eb59506baed385cd40,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,DIS,The Walt Disney Company,Stock,Communication Services,XLC,Purchase,"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,5e8fdb50a2babf654c37a841d23a7d7411bb47edd24e2b030bc2bbd7f3ac8fdf,senate-efd-electronic,explicit,yfinance,1,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,EMR,Emerson Electric Co.,Stock,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,8cc6ea8c9a682b6985ea22e173edad6cd4b4828c9d449e785ad784ea4ca73631,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,SLB,Schlumberger Limited,Stock,Energy,XLE,Purchase,"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,36af06fd9fd07076683c68a8f699ef7f586b2b3bb2402b5bbb2e3ce7c455f548,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,GE,General Electric Company,Stock,Industrials,XLI,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,ba4e3802d8775af15aefcccdd4ee7f57581e2eda1a8df67aad95d582bffcb54a,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,GE,General Electric Company,Stock,Industrials,XLI,Sale (Full),"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,10d01e0a120cfcfaea52f239025ed83bdfb4ffda6f78e407612daa00aac15a15,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,EMR,Emerson Electric Co.,Stock,Industrials,XLI,Purchase,"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,27e23cfa3713d71116ebb445fdb788a315631d8fb90c1b00ac1188d5920e80c9,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-09,2017-08-28,plausible,DIS,The Walt Disney Company,Stock,Communication Services,XLC,Purchase,"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,5e8fdb50a2babf654c37a841d23a7d7411bb47edd24e2b030bc2bbd7f3ac8fdf,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,WMT,"Wal-Mart Stores, Inc.",Stock,Consumer Staples,XLP,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,3fe0f7ac343dc9a25aa07cb28129da3f213abf7be020179757c0efdf77c95464,senate-efd-electronic,explicit,yfinance,1,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,WBA,"Walgreens Boots Alliance, Inc.",Stock,Consumer Staples,XLP,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,e38d9c53c4afe97fa2a51f090a24dd5b312e6888824197497c3f2f07cf5d4872,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,AXTA,Axalta Coating Systems Ltd.,Stock,Materials,XLB,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,6eb64dfc257b254b3708f642b302ba0b5722fe46c74a26785bb8935f0362cc2e,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,WLK,Westlake Chemical Corporation,Stock,Materials,XLB,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,ca308181c360ee05c4c74ff4e03be9aef720f4731ae140fbc6b2951b49db7aa0,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,03c691089c8773ddda5fcfd0e11cf12471fc5565782badd049c9861088271d33,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,WMT,"Wal-Mart Stores, Inc.",Stock,Consumer Staples,XLP,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,0d3e6e4cae5f554193a5b53211a698d986d45794490c83dd47bc770dc96b2bf7,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,WMT,"Wal-Mart Stores, Inc.",Stock,Consumer Staples,XLP,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,3fe0f7ac343dc9a25aa07cb28129da3f213abf7be020179757c0efdf77c95464,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,LYV,"Live Nation Entertainment, Inc.",Stock,Communication Services,XLC,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,e8ea2ddcbe4a865f2b930f3c22b6b84da63743f5a18a6a1113239b781de259a4,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-10,2017-08-28,plausible,FDC,First Data Corporation,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,25366c2c7aff3294f0563ecc53c80ebc6511be32defb67b32b6bf9ec21a5ced4,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-11,2017-08-28,plausible,AXTA,Axalta Coating Systems Ltd.,Stock,Materials,XLB,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,ec6b05613b5b4ff07e9bd3b19ddefe1b5d0735ff58cd27b610519b9ab38b79df,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-11,2017-08-28,plausible,WMT,"Wal-Mart Stores, Inc.",Stock,Consumer Staples,XLP,Sale (Partial),"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,26789ffadba59e682ab600ebc73d2abe51c1b8857f11a9990a0154a2387500bb,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-11,2017-08-28,plausible,RF,Regions Financial Corporation,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,28a007a718470aa7e799b89404a17780204c8169d64879aea48d86e3c559e68a,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-11,2017-08-28,plausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,1f0914efad89c40c5dcabc33c72be897d8717c0c0f086f9458d8912732ec7ea4,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-14,2017-08-28,plausible,WLK,Westlake Chemical Corporation,Stock,Materials,XLB,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,fb40ed4edb7fcd6d9868352e63888aa22815050d6e55d02b67fa17ff28ff2b63,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-14,2017-08-28,plausible,AXTA,Axalta Coating Systems Ltd.,Stock,Materials,XLB,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,000d15a6bd4f39d4f032543d3e431f0514aaef6e4a9488514bf3fa84fcc85003,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-14,2017-08-28,plausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,a591b5072b126acd0339f0e5b04c8aed6fd23e9a1841cd36c9cdec152cbb595c,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-15,2017-08-28,plausible,AAPL,Apple Inc.,Stock,Information Technology,XLK,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,f64d019a7935b93a7bb23ee3e507d453a2139085abde2eea9af1c283b69cc63b,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-15,2017-08-28,plausible,WBA,"Walgreens Boots Alliance, Inc.",Stock,Consumer Staples,XLP,Sale (Full),"$15,001 - $50,000",32500.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,7548eb9f9a032fa753786ff11fd4f2bdf2c3816cc08cecd4c41f1835413005dc,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-16,2017-08-28,plausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,15657953ed65550592d566c5a4e211203c944a82d46e05c27d0b53e279fb1a21,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-16,2017-08-28,plausible,AXTA,Axalta Coating Systems Ltd.,Stock,Materials,XLB,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,851e1a9a6c0cb41765391ca963d1b9ae6c4d931a1c9fa13cd30320b4b5e1277d,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-17,2017-08-28,plausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,b4c1f95725794065db052b9c61d583aacb5eae10ac2c23dacb5184d887156bf9,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-21,2017-08-28,plausible,GEL,"Genesis Energy, L.P.",Stock,Energy,XLE,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,bb51f0531dcdfaaafed6b6eaff26a0de17c437500c718a99ac3fb6c6645c6953,senate-efd-electronic,explicit,yfinance,1,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-21,2017-08-28,plausible,GEL,"Genesis Energy, L.P.",Stock,Energy,XLE,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,bb51f0531dcdfaaafed6b6eaff26a0de17c437500c718a99ac3fb6c6645c6953,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-24,2017-08-28,plausible,URBN,"Urban Outfitters, Inc.",Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,bc1ce606725d29d2f1cf0ed3e6fea08cf7772c2fff4faf2f5ec6e61f31f59260,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-25,2017-08-28,plausible,CZR,Caesars Entertainment Corporation,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,2514c589-23f0-40dc-9210-4d0ff4901554,https://efdsearch.senate.gov/search/view/ptr/2514c589-23f0-40dc-9210-4d0ff4901554/,516e10fd89d00497a8ab7324e1ce8e452d0b117d70074c65f00233e2caf327de,senate-efd-electronic,explicit,yfinance,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-28,2017-12-06,implausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,e0d89ca5-da6d-49f5-b191-07000462306e,https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,7cd978f317f9368abe717ddfb8bf9166e1bec5ccdc425bb05e2ef2f63511f4ab,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-28,2017-12-06,implausible,FDC,First Data Corporation,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,e0d89ca5-da6d-49f5-b191-07000462306e,https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,13613b1e650e7fc0f2d1b9fc7d01b7e80a2b9d4515017deff4a628b2d2003db3,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-29,2017-12-06,implausible,HBI,Hanesbrands Inc.,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,e0d89ca5-da6d-49f5-b191-07000462306e,https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,df5bff63bd1e63166b777bc960449254c2fca8eb53d18ca5254478e23fc6c1b3,senate-efd-electronic,explicit,llm,0,2
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2017-08-29,2017-12-06,implausible,CZR,Caesars Entertainment Corporation,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Joint,e0d89ca5-da6d-49f5-b191-07000462306e,https://efdsearch.senate.gov/search/view/ptr/e0d89ca5-da6d-49f5-b191-07000462306e/,868d36a3a40cab211bc7b967167e0768c309bad22d53767282909b7931550f33,senate-efd-electronic,explicit,yfinance,0,2
