congress,bioguide_id,committee_membership
113,C000266,"House Committee on Foreign Affairs; House Committee on Foreign Affairs — Asia and the Pacific; House Committee on Foreign Affairs — The Middle East and North Africa; House Committee on Small Business; House Committee on Small Business — Economic Growth, Tax and Capital Access; House Committee on Small Business — Investigations, Oversight and Regulations; House Committee on the Judiciary; House Committee on the Judiciary — Courts, Intellectual Property, and the Internet; House Committee on the Judiciary — The Constitution and Civil Justice"
113,C000286,"Commission on Security and Cooperation in Europe; Joint Committee on Printing; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Agriculture, Nutrition, and Forestry — Commodities, Markets, Trade and Risk Management; Senate Committee on Agriculture, Nutrition, and Forestry — Conservation, Forestry and Natural Resources; Senate Committee on Agriculture, Nutrition, and Forestry — Nutrition, Specialty Crops, Food and Agricultural Research; Senate Committee on Armed Services; Senate Committee on Armed Services — Airland; Senate Committee on Armed Services — Personnel; Senate Committee on Armed Services — Readiness and Management Support; Senate Committee on Rules and Administration; Senate Select Committee on Intelligence"
113,C000380,"House Committee on Energy and Commerce; House Committee on Energy and Commerce — Commerce, Manufacturing, and Trade; House Committee on Energy and Commerce — Energy and Power; House Committee on Energy and Commerce — Health"
113,C000542,"Joint Economic Committee; Senate Committee on Appropriations; Senate Committee on Appropriations — Department of Defense; Senate Committee on Appropriations — Department of Homeland Security; Senate Committee on Appropriations — Military Construction and Veterans Affairs, and Related Agencies; Senate Committee on Appropriations — State, Foreign Operations, and Related Programs; Senate Committee on Appropriations — Transportation and Housing and Urban Development, and Related Agencies; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Communications, Technology, and the Internet; Senate Committee on Commerce, Science, and Transportation — Consumer Protection, Product Safety, and Insurance; Senate Committee on Commerce, Science, and Transportation — Oceans, Atmosphere, Fisheries, and Coast Guard; Senate Committee on Commerce, Science, and Transportation — Science and Space; Senate Committee on Commerce, Science, and Transportation — Surface Transportation and Merchant Marine Infrastructure, Safety, and Security; Senate Committee on Commerce, Science, and Transportation — Tourism, Competitiveness, and Innovation; Senate Select Committee on Intelligence"
113,C000556,"House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Aviation; House Committee on Transportation and Infrastructure — Coast Guard and Maritime Transportation; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on the Judiciary; House Committee on the Judiciary — Courts, Intellectual Property, and the Internet; House Committee on the Judiciary — Crime, Terrorism, Homeland Security, and Investigations"
113,C000560,"Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Economic Policy; Senate Committee on Banking, Housing, and Urban Affairs — Housing, Transportation, and Community Development; Senate Committee on Banking, Housing, and Urban Affairs — Securities, Insurance, and Investment; Senate Committee on Homeland Security and Governmental Affairs; Senate Committee on Homeland Security and Governmental Affairs — Emergency Management, Intergovernmental Relations, and the District of Columbia; Senate Committee on Homeland Security and Governmental Affairs — Financial and Contracting Oversight; Senate Committee on Homeland Security and Governmental Affairs — Permanent Subcommittee on Investigations; Senate Committee on Homeland Security and Governmental Affairs — the Efficiency and Effectiveness of Federal Programs and the Federal Workforce; Senate Select Committee on Intelligence"
113,C000567,"Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Agriculture, Nutrition, and Forestry — Commodities, Markets, Trade and Risk Management; Senate Committee on Agriculture, Nutrition, and Forestry — Jobs, Rural Economic Growth and Energy Innovation; Senate Committee on Agriculture, Nutrition, and Forestry — Livestock, Dairy, Poultry, Marketing and Agriculture Security; Senate Committee on Agriculture, Nutrition, and Forestry — Nutrition, Specialty Crops, Food and Agricultural Research; Senate Committee on Appropriations; Senate Committee on Appropriations — Agriculture, Rural Development, Food and Drug Administration, and Related Agencies; Senate Committee on Appropriations — Department of Defense; Senate Committee on Appropriations — Department of Homeland Security; Senate Committee on Appropriations — Department of the Interior, Environment, and Related Agencies; Senate Committee on Appropriations — Departments of Labor, Health and Human Services, and Education, and Related Agencies; Senate Committee on Appropriations — Energy and Water Development; Senate Committee on Appropriations — Transportation and Housing and Urban Development, and Related Agencies; Senate Committee on Rules and Administration"
113,C000714,"House Committee on the Judiciary; House Committee on the Judiciary — Courts, Intellectual Property, and the Internet"
113,C000754,"House Committee on Armed Services; House Committee on Armed Services — Strategic Forces; House Committee on Armed Services — Tactical Air and Land Forces; House Committee on Oversight and Government Reform; House Committee on Oversight and Government Reform — Energy Policy, Health Care, and Entitlements; House Committee on Oversight and Government Reform — Government Operations"
113,C000880,"Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Economic Policy; Senate Committee on Banking, Housing, and Urban Affairs — Financial Institutions and Consumer Protection; Senate Committee on Banking, Housing, and Urban Affairs — Housing, Transportation, and Community Development; Senate Committee on Banking, Housing, and Urban Affairs — National Security and International Trade and Finance; Senate Committee on Banking, Housing, and Urban Affairs — Securities, Insurance, and Investment; Senate Committee on Environment and Public Works; Senate Committee on Environment and Public Works — Clean Air and Nuclear Safety; Senate Committee on Environment and Public Works — Superfund, Toxics and Environmental Health; Senate Committee on Environment and Public Works — Transportation and Infrastructure; Senate Committee on Finance; Senate Committee on Finance — Energy, Natural Resources, and Infrastructure; Senate Committee on Finance — Social Security, Pensions, and Family Policy; Senate Committee on Finance — Taxation and IRS Oversight; Senate Committee on Indian Affairs; Senate Committee on the Budget"
113,C000984,"House Committee on Oversight and Government Reform; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Coast Guard and Maritime Transportation; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials; Joint Economic Committee"
113,C001035,"Senate Committee on Appropriations; Senate Committee on Appropriations — Agriculture, Rural Development, Food and Drug Administration, and Related Agencies; Senate Committee on Appropriations — Commerce, Justice, Science, and Related Agencies; Senate Committee on Appropriations — Department of Defense; Senate Committee on Appropriations — Energy and Water Development; Senate Committee on Appropriations — Military Construction and Veterans Affairs, and Related Agencies; Senate Committee on Appropriations — Transportation and Housing and Urban Development, and Related Agencies; Senate Select Committee on Intelligence; Senate Special Committee on Aging"
113,C001036,House Committee on Energy and Commerce; House Committee on Energy and Commerce — Energy and Power; House Committee on Energy and Commerce — Environment and the Economy; House Committee on Energy and Commerce — Health
113,C001037,"House Committee on Ethics; House Committee on Financial Services; House Committee on Financial Services — Financial Institutions and Consumer Credit; House Committee on Financial Services — Housing and Insurance; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Aviation; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials"
113,C001038,House Committee on Ways and Means; House Committee on Ways and Means — Human Resources; House Committee on Ways and Means — Oversight
113,C001045,"House Committee on Appropriations; House Committee on Appropriations — Defense; House Committee on Appropriations — Financial Services and General Government; House Committee on Appropriations — State, Foreign Operations, and Related Programs"
113,C001047,"House Committee on Financial Services; House Committee on Financial Services — Financial Institutions and Consumer Credit; House Committee on Financial Services — Housing and Insurance; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials; House Committee on Transportation and Infrastructure — Water Resources and Environment"
113,C001048,"House Committee on Appropriations; House Committee on Appropriations — Commerce, Justice, Science, and Related Agencies; House Committee on Appropriations — Homeland Security; House Committee on Appropriations — Military Construction, Veterans Affairs, and Related Agencies"
113,C001049,"House Committee on Financial Services; House Committee on Financial Services — Housing and Insurance; House Committee on Financial Services — Monetary Policy and Trade; House Committee on Oversight and Government Reform; House Committee on Oversight and Government Reform — Federal Workforce, U.S. Postal Service, and the Census"
