bioguide_id,annee,n_trades,n_buy,buy_share,notional,n_tickers,sect_dom,n_days,vol,sharpe,ret_annee,exces_spy_annee
M001190,2026,40.0,31.0,0.775,1336020.0,20.0,Information Technology,125.0,0.14665672550902345,1.7059128230367953,0.12609727410473148,0.02811218081698197
M001193,2015,1006.0,447.0,0.44433399602385687,36685003.0,318.0,Financials,250.0,0.15804474127653437,-0.054090320487258814,-0.020612471274237376,-0.05212605999435438
M001193,2016,671.0,401.0,0.5976154992548435,25650835.5,148.0,Information Technology,252.0,0.14632499857751438,0.8456842192375219,0.11963468004770594,-0.0003444356303430318
M001193,2017,512.0,293.0,0.572265625,15236256.0,100.0,Health Care,251.0,0.06849177370684374,2.9732586508717875,0.22192722701345935,0.004873312473670177
M001193,2018,440.0,252.0,0.5727272727272728,12396720.0,124.0,Industrials,251.0,0.14618832444732915,-0.6453611976563262,-0.09934650141100465,-0.05365640284070694
M001193,2019,,,,,,,252.0,0.11059323775882819,2.2097750747256524,0.2689283013607522,-0.04331022166901688
M001193,2020,,,,,,,253.0,0.3226013929208464,0.46459806974794154,0.10260252030984396,-0.08071396696896604
M001193,2021,,,,,,,252.0,0.12516514413430196,1.7154512471513756,0.2297612373654514,-0.057526080631582044
M001193,2022,,,,,,,251.0,0.21007020502777168,-0.6083852975200912,-0.13862230610747805,0.04313120750333732
M001193,2023,,,,,,,250.0,0.12104974067015227,1.3919990836879519,0.17336618179915564,-0.08839178527017522
M001193,2024,,,,,,,252.0,0.10600049333320574,1.0028744664980274,0.10591930062165433,-0.1429453798164555
M001193,2025,,,,,,,250.0,0.1523254559580692,1.2624142882901943,0.1963506424517747,0.019160087332628306
M001193,2026,,,,,,,125.0,0.13589040009341105,1.9389461136156378,0.13438478667566955,0.03639969338792004
M001196,2016,4.0,0.0,0.0,32002.0,3.0,Consumer Discretionary,,,,,
M001196,2022,1.0,1.0,1.0,8000.5,1.0,Consumer Discretionary,102.0,0.4457270827317822,-2.5821721311960895,-0.3974607431788586,-0.33045292995192876
M001196,2023,,,,,,,250.0,0.33016355549831516,1.9753997296778647,0.8088095528738832,0.5470515858045524
M001196,2024,,,,,,,252.0,0.2809144674749787,1.448692520566804,0.4439252064264889,0.19506052598837909
M001196,2025,,,,,,,250.0,0.34421493048327195,0.31905912556904564,0.05209903808910554,-0.12509151703004084
M001196,2026,,,,,,,125.0,0.3161140684719693,0.47636952331274046,0.05133866419162514,-0.046646429096124375
M001198,2017,48.0,24.0,0.5,384024.0,18.0,Consumer Discretionary,236.0,0.36478005756504994,-0.009926215234107763,-0.06392017105391012,-0.2592105267688456
M001198,2018,16.0,7.0,0.4375,152508.0,6.0,Consumer Discretionary,251.0,0.33522409434836004,-0.21030559836660637,-0.11873341990382369,-0.07304332133352598
M001198,2019,17.0,8.0,0.47058823529411764,136008.5,8.0,Information Technology,252.0,0.3772801122181874,2.521077203161597,1.4080404680794105,1.0958019450496415
M001198,2020,27.0,15.0,0.5555555555555556,216013.5,10.0,Consumer Discretionary,253.0,0.47351271686150204,1.4650754114638886,0.7877119477199797,0.6043954604411697
M001198,2021,,,,,,,252.0,0.3282758357694522,0.12205547751430162,-0.013330802730300184,-0.3006181207273336
M001198,2022,,,,,,,251.0,0.4237004585948754,-1.1650898680340316,-0.44103288723635836,-0.259279373625543
M001198,2023,,,,,,,250.0,0.24071027101448855,1.7534898214305195,0.4770005088009388,0.21524254173160795
M001198,2024,,,,,,,252.0,0.24662373556535683,0.35582890646264603,0.059011562300790965,-0.18985311813731887
M001198,2025,,,,,,,250.0,0.30615631196734105,0.5659671718012514,0.13402700257073996,-0.043163552548406425
M001198,2026,,,,,,,125.0,0.2561808339694362,0.163265038907282,0.004548212654199135,-0.09343688063355038
M001199,2018,3.0,3.0,1.0,182501.5,3.0,Consumer Discretionary,130.0,0.20875627398562382,0.2835682305720731,0.019633236344876792,0.08783478194166061
M001199,2019,27.0,15.0,0.5555555555555556,925013.5,14.0,Consumer Discretionary,252.0,0.22917152390090073,0.7251341203616553,0.14963821553585377,-0.1626003074939153
M001199,2020,15.0,5.0,0.3333333333333333,481007.5,9.0,Information Technology,253.0,0.47155200429619626,1.7797189469807033,1.0717329230924482,0.8884164358136382
M001199,2021,15.0,6.0,0.4,541507.5,4.0,Health Care,252.0,0.35040083612813183,0.9729661799729687,0.32294361210640843,0.035656294109374986
M001199,2022,4.0,0.0,0.0,56502.0,3.0,Industrials,251.0,0.43002621866217344,-1.2122119975162828,-0.45752500292601717,-0.2757714893152018
M001199,2023,,,,,,,250.0,0.24732037579644128,1.5331957928877842,0.41305245725585293,0.15129449018652208
M001199,2024,3.0,3.0,1.0,745.0,2.0,Communication Services,252.0,0.23958148632686327,0.1983400678205065,0.018982932078624115,-0.22988174835948572
M001199,2025,,,,,,,250.0,0.3103930751594481,1.1121211073323463,0.34384527900589346,0.16665472388674707
M001199,2026,,,,,,,125.0,0.33301255498331733,0.13383025907780444,-0.0053404937799341745,-0.10332558706768369
M001200,2021,6.0,6.0,1.0,48003.0,6.0,Information Technology,27.0,,,,
M001200,2022,,,,,,,251.0,0.34213943874625136,-0.7222170478596075,-0.2623995086329456,-0.08064599502213021
M001200,2023,,,,,,,250.0,0.24664458644630385,0.8630186233689969,0.19840652398080283,-0.06335144308852803
M001200,2024,,,,,,,252.0,0.2284328242631208,0.5040197091007232,0.09319829210335495,-0.15566638833475488
M001200,2025,,,,,,,250.0,0.30282327973068285,0.4568421521855763,0.09695741159200555,-0.08023314352714084
M001200,2026,,,,,,,125.0,0.326986615930562,1.5498677346755514,0.25199951469118265,0.15401442140343313
M001201,2018,2.0,0.0,0.0,350001.0,2.0,Consumer Staples,,,,,
M001202,2018,4.0,0.0,0.0,32002.0,3.0,Financials,,,,,
M001203,2019,128.0,69.0,0.5390625,2463064.0,38.0,Information Technology,251.0,0.17818665752150661,0.6675248444337942,0.10817524641092424,-0.2026993575052054
M001203,2020,96.0,51.0,0.53125,1790548.0,38.0,Health Care,253.0,0.3814969546605943,1.2487990508910072,0.4976841421040219,0.3143676548252119
M001203,2021,48.0,18.0,0.375,965524.0,16.0,Health Care,252.0,0.2305440251222985,0.483804805022396,0.08876151345559435,-0.1985258045414391
M001203,2022,,,,,,,251.0,0.31059563489692,-1.1201145220052662,-0.32617203705411824,-0.14441852344330286
M001203,2023,,,,,,,250.0,0.19889873761138338,1.0079701275649924,0.19640489400813865,-0.0653530730611922
M001203,2024,,,,,,,252.0,0.20583562959611967,1.249145902602141,0.26606605384598025,0.017201373407870424
M001203,2025,,,,,,,250.0,0.27178727061745456,0.465413590895819,0.09329843766664547,-0.08389211745250091
M001203,2026,,,,,,,125.0,0.2130552044673053,-0.18906090009685006,-0.030669109803309724,-0.12865420309105924
M001204,2019,10.0,0.0,0.0,80005.0,10.0,Information Technology,,,,,
M001204,2020,36.0,26.0,0.7222222222222222,435018.0,12.0,Communication Services,195.0,0.285750637280903,1.9209799882433216,0.4814620602997539,-0.05278053365213675
M001204,2021,,,,,,,252.0,0.17056429976690526,1.1787798078583522,0.20502751749781556,-0.08225980049921788
M001204,2022,3.0,0.0,0.0,191001.5,1.0,Information Technology,251.0,0.30633334946035334,-0.9443479306628682,-0.2845755393015982,-0.1028220256907828
M001204,2023,7.0,0.0,0.0,639003.5,2.0,Information Technology,250.0,0.174167664227773,2.0263424965167847,0.39785842767775836,0.1361004606084275
M001204,2024,5.0,0.0,0.0,1565002.5,1.0,Information Technology,252.0,0.15360580076028887,1.3660909326174728,0.2189127997897029,-0.029951880648406926
M001204,2025,9.0,0.0,0.0,579504.5,9.0,Information Technology,250.0,0.1933507503994901,1.0922836981858246,0.2106666734107847,0.033476118291638324
M001204,2026,6.0,0.0,0.0,48003.0,1.0,Information Technology,125.0,0.19187007747400417,-0.40527879244067705,-0.04654932002048795,-0.14453441330823746
M001205,2018,1.0,0.0,0.0,32500.5,1.0,Health Care,,,,,
M001205,2019,8.0,6.0,0.75,186504.0,7.0,Consumer Staples,231.0,0.17650379412330666,1.6507541502043808,0.28754858733311583,0.07258668345707786
M001205,2020,28.0,16.0,0.5714285714285714,714014.0,27.0,Consumer Staples,253.0,0.29176813829867176,0.30729158662976824,0.04824134876829733,-0.13507513851051267
M001205,2021,23.0,15.0,0.6521739130434783,576011.5,21.0,Health Care,252.0,0.11021297478891753,1.9340458798477558,0.2300055451192824,-0.05728177287775105
M001205,2022,16.0,14.0,0.875,676008.0,14.0,Consumer Staples,251.0,0.17158795027777526,-0.11240520481628369,-0.03324772154773936,0.14850579206307601
M001205,2023,9.0,6.0,0.6666666666666666,212504.5,8.0,Financials,250.0,0.09828592723323877,0.33300374922428955,0.028083839513397768,-0.2336741275559331
M001205,2024,11.0,0.0,0.0,186005.5,6.0,Communication Services,252.0,0.08873818310119153,1.1135167733414002,0.09951230608071215,-0.14935237435739768
M001205,2025,14.0,9.0,0.6428571428571429,112007.0,14.0,Industrials,250.0,0.125038326339138,1.3735193807820536,0.17656156645747756,-0.0006289886616688278
M001205,2026,,,,,,,125.0,0.14505001444876053,2.7261180337738162,0.21024962359335886,0.11226453030560934
M001206,2019,3.0,2.0,0.6666666666666666,24001.5,3.0,Communication Services,82.0,0.1648349470290552,-0.15281670107283762,-0.012493380171866297,-0.11756786889171189
M001206,2020,15.0,0.0,0.0,169007.5,15.0,Financials,253.0,0.3836826674971465,1.6738065919998502,0.7689229356781171,0.5856064483993071
M001206,2021,,,,,,,252.0,0.24030514438659464,-0.5805960747864751,-0.15497139230067658,-0.44225871029771
M001206,2022,,,,,,,251.0,0.4192711956296808,-0.9082889497298784,-0.3729848824268476,-0.1912313688160322
M001206,2023,,,,,,,250.0,0.2678111401903642,1.5476664518865821,0.45570610880389695,0.1939481417345661
M001206,2024,,,,,,,252.0,0.28363276728221,1.3304888607683552,0.4005934753239231,0.15172879488581326
M001206,2025,,,,,,,250.0,0.39352953677082786,0.9374133442950101,0.33565197676565495,0.15846142164650856
M001206,2026,,,,,,,125.0,0.5090157168114923,0.8550851257659577,0.16514608273178144,0.06716098944403193
M001213,2021,68.0,65.0,0.9558823529411765,678034.0,17.0,Financials,217.0,0.1409119693953515,1.1626455631719557,0.141695213202073,-0.10034575690069603
M001213,2022,1.0,1.0,1.0,8000.5,1.0,Information Technology,251.0,0.25994365546369563,-0.7179825870154461,-0.19711940134899741,-0.015365887738182038
M001213,2023,1.0,1.0,1.0,8000.5,1.0,Information Technology,250.0,0.14379548640361048,1.9123481561115276,0.3001358477297633,0.03837788066043246
M001213,2024,38.0,6.0,0.15789473684210525,858519.0,16.0,Financials,252.0,0.12774116730381582,1.9639337533005978,0.27457459771831694,0.025709917280207106
M001213,2025,,,,,,,250.0,0.19404699582106238,1.0350909337740934,0.19812030174032946,0.020929746621183076
M001213,2026,,,,,,,125.0,0.13704479020370303,1.080819482492762,0.07126115022969226,-0.026723943058057253
M001217,2023,130.0,86.0,0.6615384615384615,1421065.0,62.0,Consumer Staples,217.0,0.12040158975230267,0.5047299637186611,0.047187792558265995,-0.13764272092387309
M001217,2024,140.0,89.0,0.6357142857142857,1211570.0,57.0,Financials,252.0,0.10683992699183917,1.555639592749978,0.17405421868458326,-0.07481046175352657
M001217,2025,109.0,69.0,0.6330275229357798,1117054.5,43.0,Health Care,250.0,0.15544708060462195,0.9049772136172551,0.1361580241534368,-0.04103253096570958
M001217,2026,55.0,30.0,0.5454545454545454,513527.5,25.0,Information Technology,125.0,0.1359530684829435,2.130369853784573,0.14917793763420883,0.05119284434645932
M001218,2023,25.0,25.0,1.0,200012.5,25.0,Information Technology,201.0,0.10516332401095806,1.5849618530434404,0.13714889092990368,-0.09465365593056707
M001218,2024,,,,,,,252.0,0.09670577032789299,1.364995476575788,0.1357622362080373,-0.11310244423007254
M001218,2025,29.0,25.0,0.8620689655172413,232014.5,26.0,Information Technology,250.0,0.13944291690966387,0.757714022534625,0.09991571111872388,-0.0772748440004225
M001218,2026,17.0,8.0,0.47058823529411764,136008.5,11.0,Information Technology,125.0,0.1071649695326028,1.5628745006019367,0.08353435242596374,-0.014450740861785771
M001220,2023,6.0,3.0,0.5,48003.0,4.0,Information Technology,226.0,0.3117497280889214,2.2653489735256938,0.8036015222488582,0.6262006931628281
M001220,2024,18.0,5.0,0.2777777777777778,168509.0,9.0,Information Technology,252.0,0.3358532530538651,2.3781465080682715,1.0994476336727326,0.8505829532346227
M001220,2025,,,,,,,250.0,0.2988896088389916,0.7817001999760462,0.20661097559818642,0.029420420479040033
M001220,2026,,,,,,,125.0,0.23617121684563327,0.9293186998180388,0.09979243554716555,0.0018073422594160338
M001222,2023,5.0,0.0,0.0,64502.5,4.0,Financials,,,,,
M001227,2023,1.0,0.0,0.0,75000.5,1.0,Communication Services,,,,,
M001227,2026,1.0,0.0,0.0,175000.5,1.0,Communication Services,,,,,
M001232,2025,145.0,94.0,0.6482758620689655,1503072.5,34.0,Industrials,228.0,0.20295085946282634,0.042937683165115904,-0.01052727970117151,-0.157005702811152
M001232,2026,160.0,72.0,0.45,1549580.0,32.0,Industrials,125.0,0.15120491369833677,-0.9744462890169082,-0.07572120314337383,-0.17370629643112334
M001234,2025,53.0,10.0,0.18867924528301888,811526.5,17.0,Information Technology,211.0,0.38270279750355546,0.6339899951206038,0.15359125848199673,-0.007551642482858778
M001234,2026,5.0,0.0,0.0,64502.5,2.0,Financials,125.0,0.3582414595554726,-0.00972148301932978,-0.032932929814706635,-0.13091802310245615
M001236,2025,136.0,97.0,0.7132352941176471,8451068.0,23.0,Consumer Discretionary,249.0,0.30778095063788885,1.1926932931582053,0.3723790775939484,0.1922888945679595
M001236,2026,27.0,17.0,0.6296296296296297,1043013.5,12.0,Consumer Discretionary,125.0,0.19995919302011464,1.445339528724792,0.1427577457117981,0.0447726524240486
M001239,2025,5.0,4.0,0.8,40002.5,4.0,Communication Services,183.0,0.41882210175134943,-2.4793922290219856,-0.5623141969519773,-0.8161121378541693
M001239,2026,9.0,6.0,0.6666666666666666,72004.5,6.0,Information Technology,125.0,0.2361501964296855,0.1420613805521484,0.002944850001708854,-0.09504024328604066
M001241,2025,1.0,0.0,0.0,8000.5,1.0,Information Technology,,,,,
M001242,2025,1.0,0.0,0.0,32500.5,1.0,Industrials,,,,,
M001242,2026,1.0,0.0,0.0,175000.5,1.0,Financials,,,,,
M001243,2025,25.0,22.0,0.88,7148012.5,4.0,Communication Services,215.0,0.4171979792615536,0.1868935715652755,-0.0075124542865190325,-0.1627641820419159
M001243,2026,1.0,0.0,0.0,3000000.5,1.0,Financials,125.0,0.49120628424541296,-1.2091208950768564,-0.2987805401357716,-0.3967656334235211
M001244,2025,23.0,16.0,0.6956521739130435,1926511.5,15.0,Information Technology,239.0,0.3825369256146078,0.8514937552713362,0.2712961842531656,0.11675962138745555
M001244,2026,,,,,,,125.0,0.5095258157752824,2.865880640553834,0.9322802370519232,0.8342951437641737
M001245,2026,6.0,0.0,0.0,146003.0,2.0,Communication Services,,,,,
N000147,2015,1.0,0.0,0.0,32500.5,1.0,Utilities,,,,,
N000147,2016,1.0,1.0,1.0,175000.5,1.0,Financials,85.0,0.13608189090305542,1.8046924373844004,0.08299547995526035,0.04637468832856184
N000147,2017,,,,,,,251.0,0.109892303760371,1.843631770614756,0.2162228888021076,-0.0008310257376815677
N000147,2018,,,,,,,251.0,0.2259481700875501,0.24445620877596572,0.030067558361290603,0.07575765693158831
N000147,2019,,,,,,,252.0,0.15018167021301607,0.7661401083303568,0.10931534981324198,-0.2029231732165271
N000147,2020,,,,,,,253.0,0.3490180725897714,0.24092461857459704,0.02370858771385298,-0.15960789956495702
N000147,2021,,,,,,,252.0,0.1542743337409833,1.7256490860067462,0.2895157040430558,0.0022283860460223792
N000147,2022,,,,,,,251.0,0.22554581977407562,0.25704144066503143,0.033110347479880176,0.21486386109069555
N000147,2023,,,,,,,250.0,0.13642630366820174,1.1304467296290859,0.15461317808128805,-0.1071447889880428
N000147,2024,4.0,0.0,0.0,56502.0,1.0,Financials,252.0,0.1455831611237468,1.7197899373749252,0.2709022433833712,0.02203756294526138
N000147,2025,2.0,0.0,0.0,65001.0,1.0,Financials,250.0,0.1871020046859297,0.6507034941008867,0.10891721507708962,-0.06827334004205676
N000147,2026,,,,,,,125.0,0.15395452619573438,0.20969793770707085,0.010205918522040225,-0.08777917476570929
N000182,2014,2.0,2.0,1.0,16001.0,1.0,,65.0,0.31960707974131053,-0.8383092559180602,-0.0788990783948269,-0.12514005170767195
N000182,2015,12.0,8.0,0.6666666666666666,120506.0,6.0,Energy,252.0,0.1357158957018408,0.33421706335733825,0.036833084186184584,0.024490432060022327
N000182,2016,22.0,11.0,0.5,200511.0,7.0,Financials,252.0,0.09077843695943104,1.359091579170753,0.12664516886340427,0.006666053185355292
N000182,2017,,,,,,,251.0,0.06568034074420233,0.5768403018114769,0.03623330926031576,-0.1808206052794734
N000182,2018,,,,,,,251.0,0.07102339501530483,0.20929022843624304,0.012378529627759427,0.05806862819805714
N000182,2019,,,,,,,252.0,0.06931644302849325,1.742833642221989,0.125678455937144,-0.18656006709262507
N000182,2020,,,,,,,253.0,0.20604455853741072,0.9430943060213716,0.1896663685297202,0.006349881250910183
N000182,2021,,,,,,,252.0,0.13516723982675344,0.26764920568624906,0.027423956576133834,-0.2598633614208996
N000182,2022,,,,,,,251.0,0.1381560960487874,-0.6674147880521083,-0.09634169435977247,0.08541181925104291
N000182,2023,,,,,,,250.0,0.1228553568284501,0.11584182275715085,0.006690096437831139,-0.2550678706314997
N000182,2024,,,,,,,252.0,0.14931435051854067,0.9640324918862286,0.14202444336257858,-0.10684023707553125
N000182,2025,,,,,,,250.0,0.18079436919254813,2.681946994957216,0.59108450295888,0.41389394783973366
N000182,2026,,,,,,,125.0,0.52025621993458,-0.013487478266649738,-0.07132758686235408,-0.1693126801501036
N000188,2024,1.0,0.0,0.0,32500.5,1.0,Financials,,,,,
N000189,2020,1.0,0.0,0.0,8000.5,1.0,Consumer Staples,,,,,
N000189,2021,9.0,9.0,1.0,72004.5,9.0,Financials,42.0,0.1985384057236314,0.9943847499726095,0.030140567193676304,-0.00591842174048729
N000189,2022,33.0,30.0,0.9090909090909091,264016.5,30.0,Information Technology,251.0,0.2754928410467699,-0.6823401961644896,-0.20141394776327914,-0.019660434152463768
N000189,2023,14.0,8.0,0.5714285714285714,112007.0,14.0,Consumer Discretionary,250.0,0.15231039467663993,1.9010570905125763,0.31738599541681145,0.055628028347480596
N000189,2024,28.0,17.0,0.6071428571428571,224014.0,28.0,Information Technology,252.0,0.12924450664704268,1.6762642498319904,0.2314983443370342,-0.01736633610107563
N000189,2025,81.0,24.0,0.2962962962962963,648040.5,72.0,Information Technology,250.0,0.1950813551158466,0.5832192129502565,0.09876255827927172,-0.07842799683987467
N000189,2026,,,,,,,125.0,0.14144921682226003,2.0057778154771544,0.14537778528139267,0.047392691993643155
N000192,2021,249.0,126.0,0.5060240963855421,5985124.5,55.0,Consumer Discretionary,252.0,0.25785462094996775,0.668886413446666,0.14972398441091794,-0.1375633335861155
