bioguide_id,declarant_name,last,first,party,chamber,state,district
K000355,Thomas Kyle,Kyle,Thomas,Republican,house,OH,7.0
L000084,William Lanning,Lanning,William,Republican,house,NJ,4.0
L000319,John Lind,Lind,John,Democrat,house,MN,5.0
L000365,Edward Livernash,Livernash,Edward,Democrat,house,CA,4.0
L000500,Alfred Lucking,Lucking,Alfred,Democrat,house,MI,1.0
M000040,John Maddox,Maddox,John,Democrat,house,GA,7.0
M000069,William Mahoney,Mahoney,William,Democrat,house,IL,8.0
M000331,George McClellan,McClellan,George,Democrat,house,NY,12.0
M000672,Victor Metcalf,Metcalf,Victor,Republican,house,CA,3.0
M000700,Robert Miers,Miers,Robert,Democrat,house,IN,2.0
M000957,Stephen Morgan,Morgan,Stephen,Republican,house,OH,10.0
O000130,Norton Otis,Otis,Norton,Republican,house,NY,19.0
P000337,Rice Pierce,Pierce,Rice,Democrat,house,TN,9.0
P000382,Orville Platt,Platt,Orville,Republican,senate,CT,
P000441,Henry Porter,Porter,Henry,Ind. Republican,house,PA,31.0
P000492,Samuel Powers,Powers,Samuel,Republican,house,MA,12.0
R000182,John Rhea,Rhea,John,Democrat,house,KY,3.0
R000222,James Richardson,Richardson,James,Democrat,house,TN,5.0
R000242,Ira Rider,Rider,Ira,Democrat,house,NY,14.0
R000296,Edward Robb,Robb,Edward,Democrat,house,MO,13.0
R000338,James Robinson,Robinson,James,Democrat,house,IN,12.0
R000372,Bernard Rodey,Rodey,Bernard,Republican,house,NM,-1.0
S000107,Robert Scarborough,Scarborough,Robert,Democrat,house,SC,6.0
S000202,Townsend Scudder,Scudder,Townsend,Democrat,house,NY,1.0
S000370,George Shiras,Shiras,George,Ind. Republican,house,PA,29.0
S000373,Francis Shober,Shober,Francis,Democrat,house,NY,17.0
S000391,Joseph Shull,Shull,Joseph,Democrat,house,PA,26.0
S000466,William Skiles,Skiles,William,Republican,house,OH,14.0
S000538,George Smith,Smith,George,Republican,house,NY,24.0
S000695,Burleigh Spalding,Spalding,Burleigh,Republican,house,ND,-1.0
T000046,Farish Tate,Tate,Farish,Democrat,house,GA,9.0
T000149,John Thayer,Thayer,John,Democrat,house,MA,3.0
T000179,Lot Thomas,Thomas,Lot,Republican,house,IA,11.0
T000309,Thomas Tongue,Tongue,Thomas,Republican,house,OR,-1.0
V000062,Henry Van Voorhis,Van Voorhis,Henry,Republican,house,OH,15.0
V000032,Willard Vandiver,Vandiver,Willard,Democrat,house,MO,14.0
W000007,Martin Wade,Wade,Martin,Democrat,house,IA,2.0
W000158,Vespasian Warner,Warner,Vespasian,Republican,house,IL,19.0
W000161,William Warnock,Warnock,William,Republican,house,OH,8.0
W000508,James Williams,Williams,James,Democrat,house,IL,24.0
W000599,John Wilson,Wilson,John,Democrat,house,AZ,0.0
W000756,Charles Wright,Wright,Charles,Republican,house,PA,14.0
W000785,William Wynn,Wynn,William,Democrat,house,CA,5.0
H000163,Marcus Hanna,Hanna,Marcus,Republican,senate,OH,
H000654,George Hoar,Hoar,George,Republican,senate,MA,
Q000006,Matthew Quay,Quay,Matthew,Republican,senate,PA,
T000196,Charles Thompson,Thompson,Charles,Democrat,house,AL,5.0
D000182,William Deboe,Deboe,William,Republican,senate,KY,
H000258,William Harris,Harris,William,Populist,senate,KS,
H000458,Henry Heitfeld,Heitfeld,Henry,Democrat,senate,ID,
J000231,James Jones,Jones,James,Democrat,senate,AR,
J000237,John Jones,Jones,John,Republican,senate,NV,
M000543,John McLaurin,McLaurin,John,Democrat,senate,SC,
P000545,Jeter Pritchard,Pritchard,Jeter,Republican,senate,NC,
R000073,Joseph Rawlins,Rawlins,Joseph,Democrat,senate,UT,
T000420,George Turner,Turner,George,Democrat,senate,WA,
V000091,George Vest,Vest,George,Democrat,senate,MO,
W000279,George Wellington,Wellington,George,Republican,senate,MD,
S000422,Joseph Simon,Simon,Joseph,Republican,senate,OR,
A000125,Henry Allen,Allen,Henry,Democrat,house,KY,2.0
A000265,Henry Aplin,Aplin,Henry,Republican,house,MI,10.0
B000163,Samuel Barney,Barney,Samuel,Republican,house,WI,5.0
B000341,John Bell,Bell,John,Populist,house,CO,2.0
B000349,John Bellamy,Bellamy,John,Democrat,house,NC,6.0
B000352,Oliver Belmont,Belmont,Oliver,Democrat,house,NY,13.0
B000465,Alexander Billmeyer,Billmeyer,Alexander,Democrat,house,PA,17.0
B000673,Charles Boutelle,Boutelle,Charles,Republican,house,ME,-1.0
B000843,Henry Bristow,Bristow,Henry,Republican,house,NY,3.0
B000866,Jacob Bromwell,Bromwell,Jacob,Republican,house,OH,2.0
B000892,Marriott Brosius,Brosius,Marriott,Republican,house,PA,10.0
B001048,Melville Bull,Bull,Melville,Republican,house,RI,1.0
B001097,Robert Burke,Burke,Robert,Democrat,house,TX,6.0
C000706,Joseph Conry,Conry,Joseph,Democrat,house,MA,9.0
C000741,Frank Coombs,Coombs,Frank,Republican,house,CA,1.0
C000744,James Cooney,Cooney,James,Democrat,house,MO,7.0
C000779,John Corliss,Corliss,John,Republican,house,MI,1.0
C000899,Thomas Creamer,Creamer,Thomas,Democrat,house,NY,8.0
C000957,Rousseau Crump,Crump,Rousseau,Republican,house,MI,10.0
C000983,Amos Cummings,Cummings,Amos,Democrat,house,NY,10.0
D000005,Herman Dahle,Dahle,Herman,Republican,house,WI,2.0
D000194,Reese De Graffenreid,De Graffenreid,Reese,Democrat,house,TX,3.0
E000038,Frank Eddy,Eddy,Frank,Republican,house,MN,7.0
E000061,Caldwell Edwards,Edwards,Caldwell,Populist,house,MT,1.0
E000129,William Elliott,Elliott,William,Democrat,house,SC,1.0
E000173,Louis Emerson,Emerson,Louis,Republican,house,NY,23.0
F000058,John Feely,Feely,John,Democrat,house,IL,2.0
F000185,De Flanagan,Flanagan,De,Democrat,house,NJ,4.0
F000198,William Fleming,Fleming,William,Democrat,house,GA,10.0
F000226,Dennis Flynn,Flynn,Dennis,Republican,house,OK,-1.0
F000330,Andrew Fox,Fox,Andrew,Democrat,house,MS,4.0
G000239,Thomas Glenn,Glenn,Thomas,Populist,house,ID,1.0
G000314,Robert Gordon,Gordon,Robert,Democrat,house,OH,4.0
G000411,Henry Green,Green,Henry,Democrat,house,PA,9.0
G000507,Galusha Grow,Grow,Galusha,Republican,house,PA,-1.0
H000054,James Hall,Hall,James,Democrat,house,PA,28.0
H000143,Harry Hanbury,Hanbury,Harry,Republican,house,NY,4.0
H000434,Joel Heatwole,Heatwole,Joel,Republican,house,MN,3.0
H000478,David Henderson,Henderson,David,Republican,house,IA,3.0
H000513,Patrick Henry,Henry,Patrick,Democrat,house,MS,3.0
H000758,Charles Hooker,Hooker,Charles,Democrat,house,MS,7.0
I000041,Harvey Irwin,Irwin,Harvey,Republican,house,KY,5.0
J000001,Summers Jack,Jack,Summers,Republican,house,PA,21.0
J000003,Alfred Jackson,Jackson,Alfred,Democrat,house,KS,3.0
J000102,Thomas Jett,Jett,Thomas,Democrat,house,IL,18.0
J000274,Charles Joy,Joy,Charles,Republican,house,MO,11.0
K000131,Frederick Kern,Kern,Frederick,Democrat,house,IL,21.0
K000258,Rudolph Kleberg,Kleberg,Rudolph,Democrat,house,TX,11.0
K000299,William Knox,Knox,William,Republican,house,MA,5.0
L000078,Samuel Lanham,Lanham,Samuel,Democrat,house,TX,8.0
L000253,Montague Lessler,Lessler,Montague,Republican,house,NY,7.0
L000292,Robert Lewis,Lewis,Robert,Republican,house,PA,19.0
L000448,Eugene Loud,Loud,Eugene,Republican,house,CA,5.0
M000391,Philip McCulloch,McCulloch,Philip,Democrat,house,AR,1.0
M000597,Thomas McRae,McRae,Thomas,Democrat,house,AR,3.0
M000643,David Mercer,Mercer,David,Republican,house,NE,2.0
M000694,J. Mickey,Mickey,J.,Democrat,house,IL,15.0
M000880,James Moody,Moody,James,Republican,house,NC,9.0
M000882,Malcolm Moody,Moody,Malcolm,Republican,house,OR,2.0
M000883,William Moody,Moody,William,Republican,house,MA,6.0
M000986,Robert Morris,Morris,Robert,Republican,house,MN,6.0
M001036,John Moss,Moss,John,Republican,house,KY,3.0
M001071,Nicholas Muller,Muller,Nicholas,Democrat,house,NY,7.0
M001124,Howard Mutchler,Mutchler,Howard,Democrat,house,PA,8.0
N000004,Henry Naphen,Naphen,Henry,Democrat,house,MA,10.0
N000056,William Neville,Neville,William,Populist,house,NE,6.0
N000150,James Norton,Norton,James,Democrat,house,OH,13.0
P000410,Rufus Polk,Polk,Rufus,Democrat,house,PA,17.0
P000565,Cornelius Pugsley,Pugsley,Cornelius,Democrat,house,NY,16.0
R000076,George Ray,Ray,George,Republican,house,NY,26.0
R000139,Walter Reeves,Reeves,Walter,Republican,house,IL,11.0
R000183,William Rhea,Rhea,William,Democrat,house,VA,9.0
R000345,John Robinson,Robinson,John,Democrat,house,NE,3.0
R000504,John Rumple,Rumple,John,Republican,house,IA,2.0
S000017,Joshua Salmon,Salmon,Joshua,Democrat,house,NJ,4.0
S000127,Charles Schirm,Schirm,Charles,Republican,house,MD,4.0
S000231,Thomas Selby,Selby,Thomas,Democrat,house,IL,16.0
S000300,William Shattuc,Shattuc,William,Republican,house,OH,1.0
S000302,Albert Shaw,Shaw,Albert,Republican,house,NY,-1.0
S000321,Carlos Shelden,Shelden,Carlos,Republican,house,MI,12.0
S000336,John Sheppard,Sheppard,John,Democrat,house,TX,4.0
S000385,Joseph Showalter,Showalter,Joseph,Republican,house,PA,25.0
S000547,Henry Smith,Smith,Henry,Republican,house,MI,2.0
S000654,Charles Snodgrass,Snodgrass,Charles,Democrat,house,TN,4.0
S000811,William Stark,Stark,William,Populist,house,NE,4.0
S000830,George Steele,Steele,George,Republican,house,IN,11.0
S000911,James Stewart,Stewart,James,Republican,house,NJ,5.0
S000916,John Stewart,Stewart,John,Republican,house,NY,21.0
S000947,James Stokes,Stokes,James,Democrat,house,SC,7.0
S000974,Frederic Storm,Storm,Frederic,Republican,house,NY,1.0
S001090,Edward Swann,Swann,Edward,Democrat,house,NY,10.0
T000016,William Talbert,Talbert,William,Democrat,house,SC,2.0
T000061,Robert Tayler,Tayler,Robert,Republican,house,OH,18.0
T000302,Arthur Tompkins,Tompkins,Arthur,Republican,house,NY,17.0
T000307,Emmett Tompkins,Tompkins,Emmett,Republican,house,OH,12.0
W000022,George Wagoner,Wagoner,George,Republican,house,MO,12.0
W000243,Edgar Weeks,Weeks,Edgar,Republican,house,MI,7.0
W000331,Charles Wheeler,Wheeler,Charles,Democrat,house,KY,1.0
W000379,James White,White,James,Democrat,house,KY,10.0
W000459,Robert Wilcox,Wilcox,Robert,,house,HI,-1.0
W000726,Samuel Woods,Woods,Samuel,Republican,house,CA,2.0
W000740,Dudley Wooten,Wooten,Dudley,Democrat,house,TX,6.0
Y000041,James Young,Young,James,Republican,house,PA,4.0
M000567,James McMillan,McMillan,James,Republican,senate,MI,
O000126,Peter Otey,Otey,Peter,Democrat,house,VA,6.0
R000521,Charles Russell,Russell,Charles,Republican,house,CT,3.0
B000070,Lucien Baker,Baker,Lucien,Republican,senate,KS,
B001183,Marion Butler,Butler,Marion,Populist,senate,NC,
C000016,Donelson Caffery,Caffery,Donelson,Democrat,senate,LA,
C000298,William Chandler,Chandler,William,Republican,senate,NH,
C000357,Horace Chilton,Chilton,Horace,Democrat,senate,TX,
L000327,William Lindsay,Lindsay,William,Democrat,senate,KY,
M000300,George McBride,McBride,George,Republican,senate,OR,
P000271,Richard Pettigrew,Pettigrew,Richard,Silver Republican,senate,SD,
S000262,William Sewell,Sewell,William,Republican,senate,NJ,
S000382,George Shoup,Shoup,George,Republican,senate,ID,
T000256,John Thurston,Thurston,John,Republican,senate,NE,
W000667,Edward Wolcott,Wolcott,Edward,Republican,senate,CO,
K000121,Richard Kenney,Kenney,Richard,Democrat,senate,DE,
K000353,James Kyle,Kyle,James,Republican,senate,SD,
T000412,Thomas Turley,Turley,Thomas,Democrat,senate,TN,
S001062,William Sullivan,Sullivan,William,Democrat,senate,MS,
A000087,William Aldrich,Aldrich,William,Republican,house,AL,4.0
A000134,John Allen,Allen,John,Democrat,house,MS,1.0
A000153,William Allen,Allen,William,Populist,senate,NE,
A000334,John Atwater,Atwater,John,Populist,house,NC,4.0
B000051,Willis Bailey,Bailey,Willis,Republican,house,KS,-1.0
B000055,Samuel Baird,Baird,Samuel,Democrat,house,LA,5.0
B000076,William Baker,Baker,William,Republican,house,MD,2.0
B000123,Laird Barber,Barber,Laird,Democrat,house,PA,8.0
B000140,John Barham,Barham,John,Republican,house,CA,1.0
B000414,Albert Berry,Berry,Albert,Democrat,house,KY,6.0
B000544,Richard Bland,Bland,Richard,Democrat,house,MO,8.0
B000746,Thomas Bradley,Bradley,Thomas,Democrat,house,NY,9.0
B000801,John Brenner,Brenner,John,Democrat,house,OH,3.0
B000812,Willis Brewer,Brewer,Willis,Democrat,house,AL,5.0
B000943,Seth Brown,Brown,Seth,Republican,house,OH,6.0
C000074,Albert Campbell,Campbell,Albert,Democrat,house,MT,1.0
C000247,Thomas Catchings,Catchings,Thomas,Democrat,house,MS,3.0
C000303,William Chanler,Chanler,William,Democrat,house,NY,14.0
C000351,Charles Chickering,Chickering,Charles,Republican,house,NY,24.0
C000460,Frank Clarke,Clarke,Frank,Republican,house,NH,2.0
C000492,Bertram Clayton,Clayton,Bertram,Democrat,house,NY,4.0
C000568,Aaron Cochrane,Cochrane,Aaron,Republican,house,NY,19.0
C000838,Nicholas Cox,Cox,Nicholas,Democrat,house,TN,7.0
C001015,Thomas Cusack,Cusack,Thomas,Democrat,house,IL,4.0
D000015,William Daly,Daly,William,Democrat,house,NJ,7.0
D000028,Lorenzo Danford,Danford,Lorenzo,Republican,house,OH,16.0
D000077,Samuel Davenport,Davenport,Samuel,Republican,house,PA,-1.0
D000078,Stanley Davenport,Davenport,Stanley,Democrat,house,PA,12.0
D000277,Marion De Vries,De Vries,Marion,Democrat,house,CA,2.0
D000356,Nelson Dingley,Dingley,Nelson,Republican,house,ME,-1.0
D000497,Edmund Driggs,Driggs,Edmund,Democrat,house,NY,3.0
E000196,Sydney Epes,Epes,Sydney,Democrat,house,VA,4.0
E000205,Daniel Ermentrout,Ermentrout,Daniel,Democrat,house,PA,9.0
F000016,George Faris,Faris,George,Republican,house,IN,5.0
F000177,Thomas Fitzpatrick,Fitzpatrick,Thomas,Democrat,house,KY,10.0
F000367,Romeo Freer,Freer,Romeo,Republican,house,WV,4.0
G000095,Athelston Gaston,Gaston,Athelston,Democrat,house,PA,26.0
G000107,June Gayle,Gayle,June,Democrat,house,KY,7.0
G000247,Martin Glynn,Glynn,Martin,Democrat,house,NY,20.0
G000429,William Greene,Greene,William,Populist,house,NE,6.0
G000501,William Grout,Grout,William,Republican,house,VT,2.0
H000215,Alfred Harmer,Harmer,Alfred,Republican,house,PA,5.0
H000378,Robert Hawley,Hawley,Robert,Republican,house,TX,10.0
H000512,Patrick Henry,Henry,Patrick,Democrat,house,MS,7.0
H000680,John Hoffecker,Hoffecker,John,Republican,house,DE,0.0
H000681,Walter Hoffecker,Hoffecker,Walter,Republican,house,DE,0.0
H000760,Warren Hooker,Hooker,Warren,Republican,house,NY,-1.0
J000186,David Johnston,Johnston,David,Democrat,house,WV,3.0
K000142,Josiah Kerr,Kerr,Josiah,Republican,house,MD,1.0
K000145,Winfield Kerr,Kerr,Winfield,Republican,house,OH,14.0
L000063,Joseph Lane,Lane,Joseph,Republican,house,IA,2.0
L000244,John Lentz,Lentz,John,Democrat,house,OH,12.0
L000339,Romulus Linney,Linney,Romulus,Republican,house,NC,8.0
L000523,Archibald Lybrand,Lybrand,Archibald,Republican,house,OH,8.0
M000276,Mitchell May,May,Mitchell,Democrat,house,NY,6.0
M000294,William McAleer,McAleer,William,Democrat,house,PA,3.0
M000421,John McDowell,McDowell,John,Democrat,house,OH,17.0
M000594,Smith McPherson,McPherson,Smith,Republican,house,IA,9.0
M000630,David Meekison,Meekison,David,Democrat,house,OH,5.0
M000666,William Mesick,Mesick,William,Republican,house,MI,11.0
N000130,Edward Noonan,Noonan,Edward,Democrat,house,IL,5.0
N000149,James Norton,Norton,James,Democrat,house,SC,6.0
O000051,James O’Grady,O’Grady,James,Republican,house,NY,31.0
P000007,Horace Packer,Packer,Horace,Republican,house,PA,16.0
P000582,Charles Pearce,Pearce,Charles,Republican,house,MO,12.0
P000169,Richmond Pearson,Pearson,Richmond,Republican,house,NC,9.0
P000225,Pedro Perea,Perea,Pedro,Republican,house,NM,-1.0
P000307,Fremont Phillips,Phillips,Fremont,Republican,house,OH,20.0
P000490,Horace Powers,Powers,Horace,Republican,house,VT,1.0
P000564,Samuel Pugh,Pugh,Samuel,Republican,house,KY,9.0
Q000004,Julian Quarles,Quarles,Julian,Democrat,house,VA,10.0
R000128,Thomas Reed,Reed,Thomas,Republican,house,ME,1.0
R000244,Edwin Ridgely,Ridgely,Edwin,Populist,house,KS,3.0
R000299,Gaston Robbins,Robbins,Gaston,Democrat,house,AL,4.0
R000557,James Ryan,Ryan,James,Democrat,house,PA,13.0
S000252,Evan Settle,Settle,Evan,Democrat,house,KY,7.0
S000742,Charles Sprague,Sprague,Charles,Republican,house,MA,11.0
S000784,Jesse Stallings,Stallings,Jesse,Democrat,house,AL,2.0
S000898,Alexander Stewart,Stewart,Alexander,Republican,house,WI,9.0
S001085,Roderick Sutherland,Sutherland,Roderick,Populist,house,NE,5.0
T000137,William Terry,Terry,William,Democrat,house,AR,4.0
T000248,Joseph Thropp,Thropp,Joseph,Republican,house,PA,20.0
T000426,Oscar Turner,Turner,Oscar,Democrat,house,KY,5.0
U000008,John Underhill,Underhill,John,Democrat,house,NY,16.0
W000188,Russell Waters,Waters,Russell,Republican,house,CA,6.0
W000229,Walter Weaver,Weaver,Walter,Republican,house,OH,7.0
W000316,George Weymouth,Weymouth,George,Republican,house,MA,4.0
W000338,Joseph Wheeler,Wheeler,Joseph,Democrat,house,AL,8.0
W000372,George White,White,George,Republican,house,NC,2.0
W000573,Edgar Wilson,Wilson,Edgar,Silver Republican,house,ID,1.0
W000612,Stanyarne Wilson,Wilson,Stanyarne,Democrat,house,SC,4.0
W000653,Richard Wise,Wise,Richard,Republican,house,VA,2.0
Y000056,William Young,Young,William,Democrat,house,VA,2.0
Z000006,Edward Ziegler,Ziegler,Edward,Democrat,house,PA,19.0
G000110,John Gear,Gear,John,Republican,senate,IA,
D000095,Cushman Davis,Davis,Cushman,Republican,senate,MN,
R000450,Jonathan Ross,Ross,Jonathan,Republican,senate,VT,
M000777,Roger Mills,Mills,Roger,Democrat,senate,TX,
F000045,Charles Faulkner,Faulkner,Charles,Democrat,senate,WV,
G000396,George Gray,Gray,George,Democrat,senate,DE,
M000821,John Mitchell,Mitchell,John,Democrat,senate,WI,
M001090,Edward Murphy,Murphy,Edward,Democrat,senate,NY,
P000095,Samuel Pasco,Pasco,Samuel,Democrat,senate,FL,
R000290,William Roach,Roach,William,Democrat,senate,ND,
S000561,James Smith,Smith,James,Democrat,senate,NJ,
T000432,David Turpie,Turpie,David,Democrat,senate,IN,
W000394,Stephen White,White,Stephen,Democrat,senate,CA,
M000116,Lee Mantle,Mantle,Lee,Silver Republican,senate,MT,
W000111,Edward Walthall,Walthall,Edward,Democrat,senate,MS,
W000602,John Wilson,Wilson,John,Republican,senate,WA,
C000118,Frank Cannon,Cannon,Frank,Silver Republican,senate,UT,
A000299,William Arnold,Arnold,William,Republican,house,PA,28.0
B000066,Jehu Baker,Baker,Jehu,Democrat,house,IL,21.0
B000121,Isaac Barber,Barber,Isaac,Republican,house,MD,1.0
B000149,Charles Barlow,Barlow,Charles,Populist,house,CA,6.0
B000180,William Barrett,Barrett,William,Republican,house,MA,7.0
B000186,Samuel Barrows,Barrows,Samuel,Republican,house,MA,10.0
B000262,Clifton Beach,Beach,Clifton,Republican,house,OH,20.0
B000325,James Belden,Belden,James,Republican,house,NY,27.0
B000327,Joseph Belford,Belford,Joseph,Republican,house,NY,1.0
B000329,Hugh Belknap,Belknap,Hugh,Republican,house,IL,3.0
B000366,George Benner,Benner,George,Democrat,house,PA,19.0
B000372,Charles Bennett,Bennett,Charles,Republican,house,NY,5.0
B000584,Robert Bodine,Bodine,Robert,Democrat,house,MO,2.0
B000633,William Booze,Booze,William,Republican,house,MD,3.0
B000654,Jeremiah Botkin,Botkin,Jeremiah,Populist,house,KS,-1.0
B000815,Henry Brewster,Brewster,Henry,Republican,house,NY,31.0
B000856,Case Broderick,Broderick,Case,Republican,house,KS,1.0
B000973,Ferdinand Brucker,Brucker,Ferdinand,Democrat,house,MI,8.0
C000053,James Callahan,Callahan,James,Free Silver,house,OK,-1.0
C000089,James Campbell,Campbell,James,Democrat,house,IL,20.0
C000241,Curtis Castle,Castle,Curtis,Populist,house,CA,7.0
C000415,John Clardy,Clardy,John,Democrat,house,KY,2.0
C000452,Samuel Clark,Clark,Samuel,Republican,house,IA,1.0
C000580,James Codding,Codding,James,Republican,house,PA,15.0
C000649,David Colson,Colson,David,Republican,house,KY,11.0
C000697,James Connolly,Connolly,James,Republican,house,IL,17.0
C000731,Edward Cooke,Cooke,Edward,Republican,house,IL,6.0
C000876,John Cranford,Cranford,John,Democrat,house,TX,4.0
C001010,George Curtis,Curtis,George,Republican,house,IA,2.0
D000144,George Davison,Davison,George,Republican,house,KY,8.0
D000384,Alexander Dockery,Dockery,Alexander,Democrat,house,MO,3.0
D000436,Charles Dorr,Dorr,Charles,Republican,house,WV,3.0
E000260,Walter Evans,Evans,Walter,Republican,house,KY,5.0
F000076,Lucien Fenton,Fenton,Lucien,Republican,house,OH,10.0
F000138,Israel Fischer,Fischer,Israel,Republican,house,NY,4.0
F000252,Wallace Foote,Foote,Wallace,Republican,house,NY,23.0
F000323,John Fowler,Fowler,John,Populist,house,NC,3.0
G000464,Michael Griffin,Griffin,Michael,Republican,house,WI,7.0
G000525,James Gunn,Gunn,James,Populist,house,ID,1.0
H000015,Alva Hager,Hager,Alva,Republican,house,IA,9.0
H000156,Levin Handy,Handy,Levin,Democrat,house,DE,0.0
H000300,Charles Hartman,Hartman,Charles,Silver Republican,house,MT,1.0
H000503,Charles Henry,Henry,Charles,Republican,house,IN,8.0
H000565,Josiah Hicks,Hicks,Josiah,Republican,house,PA,20.0
