doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20006694,Conaway,K. Michael,P,TX11,2/6/2017,2017-02-06,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006694.pdf
20006700,Conaway,K. Michael,P,TX11,2/7/2017,2017-02-07,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006700.pdf
20006839,Conaway,K. Michael,P,TX11,3/2/2017,2017-03-02,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006839.pdf
20006989,Conaway,K. Michael,P,TX11,4/2/2017,2017-04-02,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006989.pdf
20007185,Conaway,K. Michael,P,TX11,5/3/2017,2017-05-03,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007185.pdf
20007393,Conaway,K. Michael,P,TX11,6/6/2017,2017-06-06,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007393.pdf
20007468,Conaway,K. Michael,P,TX11,6/14/2017,2017-06-14,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007468.pdf
20007730,Conaway,K. Michael,P,TX11,8/2/2017,2017-08-02,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007730.pdf
20008162,Conaway,K. Michael,P,TX11,10/4/2017,2017-10-04,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008162.pdf
20008172,Conaway,K. Michael,P,TX11,10/5/2017,2017-10-05,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008172.pdf
20008329,Conaway,K. Michael,P,TX11,11/4/2017,2017-11-04,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008329.pdf
20008516,Conaway,K. Michael,P,TX11,12/6/2017,2017-12-06,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008516.pdf
20006554,Connolly,Gerald E.,P,VA11,1/13/2017,2017-01-13,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006554.pdf
20007081,Connolly,Gerald E.,P,VA11,4/19/2017,2017-04-19,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007081.pdf
20007183,Connolly,Gerald E.,P,VA11,5/2/2017,2017-05-02,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007183.pdf
20007572,Connolly,Gerald E.,P,VA11,7/6/2017,2017-07-06,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007572.pdf
20008349,Connolly,Gerald E.,P,VA11,11/7/2017,2017-11-07,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008349.pdf
