bioguide_id,last_name,first_name,official_full,nickname,party,chamber,state,district,declarant_name,name_variants,committee_membership,committees_key_flag
T000246,Throckmorton,James,,,Democrat,house,TX,5.0,James Throckmorton,"[""James Throckmorton""]",[],False
T000369,Trigg,Connally,,,Democrat,house,VA,9.0,Connally Trigg,"[""Connally Trigg""]",[],False
T000401,Tucker,John,,,Democrat,house,VA,10.0,John Tucker,"[""John Tucker""]",[],False
V000038,Van Eaton,Henry,,,Democrat,house,MS,6.0,Henry Van Eaton,"[""Henry Van Eaton""]",[],False
V000097,Viele,Egbert,,,Democrat,house,NY,13.0,Egbert Viele,"[""Egbert Viele""]",[],False
W000015,Wadsworth,William,,,Republican,house,KY,9.0,William Wadsworth,"[""William Wadsworth""]",[],False
W000025,Wait,John,,,Republican,house,CT,3.0,John Wait,"[""John Wait""]",[],False
W000026,Wakefield,James,,,Republican,house,MN,2.0,James Wakefield,"[""James Wakefield""]",[],False
W000081,Wallace,Nathaniel,,,Democrat,house,LA,2.0,Nathaniel Wallace,"[""Nathaniel Wallace""]",[],False
W000134,Ward,James,,,Democrat,house,IL,3.0,James Ward,"[""James Ward""]",[],False
W000142,Ward,Thomas,,,Democrat,house,IN,9.0,Thomas Ward,"[""Thomas Ward""]",[],False
W000151,Warner,Adoniram,,,Democrat,house,OH,17.0,Adoniram Warner,"[""Adoniram Warner""]",[],False
W000223,Weaver,Archibald,,,Republican,house,NE,1.0,Archibald Weaver,"[""Archibald Weaver""]",[],False
W000272,Wellborn,Olin,,,Democrat,house,TX,6.0,Olin Wellborn,"[""Olin Wellborn""]",[],False
W000354,White,Alexander,,,Republican,house,PA,25.0,Alexander White,"[""Alexander White""]",[],False
W000387,White,Milo,,,Republican,house,MN,1.0,Milo White,"[""Milo White""]",[],False
W000557,Willis,Albert,,,Democrat,house,KY,5.0,Albert Willis,"[""Albert Willis""]",[],False
W000577,Wilson,Ephraim,,,Democrat,senate,MD,,Ephraim Wilson,"[""Ephraim Wilson""]",[],False
W000625,Winans,Edwin,,,Democrat,house,MI,6.0,Edwin Winans,"[""Edwin Winans""]",[],False
W000681,Wolford,Frank,,,Democrat,house,KY,11.0,Frank Wolford,"[""Frank Wolford""]",[],False
W000749,Worthington,Nicholas,,,Democrat,house,IL,10.0,Nicholas Worthington,"[""Nicholas Worthington""]",[],False
C000343,Cheney,Person,,,Republican,senate,NH,,Person Cheney,"[""Person Cheney""]",[],False
W000486,Williams,Abram,,,Republican,senate,CA,,Abram Williams,"[""Abram Williams""]",[],False
A000116,Allen,Charles,,,Republican,house,MA,8.0,Charles Allen,"[""Charles Allen""]",[],False
A000180,Anderson,Albert,,,Ind. Republican,house,IA,8.0,Albert Anderson,"[""Albert Anderson""]",[],False
A000187,Anderson,George,,,Democrat,house,IL,12.0,George Anderson,"[""George Anderson""]",[],False
B000188,Barry,Frederick,,,Democrat,house,MS,4.0,Frederick Barry,"[""Frederick Barry""]",[],False
B000353,Belmont,Perry,,,Democrat,house,NY,1.0,Perry Belmont,"[""Perry Belmont""]",[],False
B000558,Bliss,Archibald,,,Democrat,house,NY,5.0,Archibald Bliss,"[""Archibald Bliss""]",[],False
B000562,Blodgett,Rufus,,,Democrat,senate,NJ,,Rufus Blodgett,"[""Rufus Blodgett""]",[],False
B000667,Bound,Franklin,,,Republican,house,PA,14.0,Franklin Bound,"[""Franklin Bound""]",[],False
B000683,Bowen,Henry,,,Republican,house,VA,9.0,Henry Bowen,"[""Henry Bowen""]",[],False
B000907,Brown,Charles,,,Republican,house,OH,2.0,Charles Brown,"[""Charles Brown""]",[],False
B000931,Brown,John,,,Republican,house,VA,5.0,John Brown,"[""John Brown""]",[],False
B000998,Bryce,Lloyd,,,Democrat,house,NY,7.0,Lloyd Bryce,"[""Lloyd Bryce""]",[],False
B001064,Bunnell,Frank,,,Republican,house,PA,15.0,Frank Bunnell,"[""Frank Bunnell""]",[],False
B001119,Burnett,Edward,,,Democrat,house,MA,9.0,Edward Burnett,"[""Edward Burnett""]",[],False
B001188,Butler,Roderick,,,Republican,house,TN,1.0,Roderick Butler,"[""Roderick Butler""]",[],False
C000087,Campbell,James,,,Democrat,house,OH,7.0,James Campbell,"[""James Campbell""]",[],False
C000417,Clardy,Martin,,,Democrat,house,MO,10.0,Martin Clardy,"[""Martin Clardy""]",[],False
C000641,Collins,Patrick,,,Democrat,house,MA,4.0,Patrick Collins,"[""Patrick Collins""]",[],False
C000936,Crouse,George,,,Republican,house,OH,20.0,George Crouse,"[""George Crouse""]",[],False
D000072,Davenport,Ira,,,Republican,house,NY,29.0,Ira Davenport,"[""Ira Davenport""]",[],False
D000082,Davidson,Alexander,,,Democrat,house,AL,4.0,Alexander Davidson,"[""Alexander Davidson""]",[],False
D000130,Davis,Robert,,,Republican,house,MA,1.0,Robert Davis,"[""Robert Davis""]",[],False
D000148,Dawes,Henry,,,Republican,senate,MA,,Henry Dawes,"[""Henry Dawes""]",[],False
D000445,Dougherty,Charles,,,Democrat,house,FL,2.0,Charles Dougherty,"[""Charles Dougherty""]",[],False
D000541,Dunham,Ransom,,,Republican,house,IL,1.0,Ransom Dunham,"[""Ransom Dunham""]",[],False
D000552,Dunn,Poindexter,,,Democrat,house,AR,1.0,Poindexter Dunn,"[""Poindexter Dunn""]",[],False
E000056,Edmunds,George,,,Republican,senate,VT,,George Edmunds,"[""George Edmunds""]",[],False
F000037,Farwell,Charles,,,Republican,senate,IL,,Charles Farwell,"[""Charles Farwell""]",[],False
F000153,Fisher,Spencer,,,Democrat,house,MI,10.0,Spencer Fisher,"[""Spencer Fisher""]",[],False
F000254,Foran,Martin,,,Democrat,house,OH,21.0,Martin Foran,"[""Martin Foran""]",[],False
F000376,French,Carlos,,,Democrat,house,CT,2.0,Carlos French,"[""Carlos French""]",[],False
F000414,Fuller,William,,,Republican,house,IA,4.0,William Fuller,"[""William Fuller""]",[],False
G000009,Gaines,William,,,Republican,house,VA,4.0,William Gaines,"[""William Gaines""]",[],False
G000233,Glass,Presley,,,Democrat,house,TN,9.0,Presley Glass,"[""Presley Glass""]",[],False
G000244,Glover,John,,,Democrat,house,MO,9.0,John Glover,"[""John Glover""]",[],False
G000378,Granger,Miles,,,Democrat,house,CT,4.0,Miles Granger,"[""Miles Granger""]",[],False
G000433,Greenman,Edward,,,Democrat,house,NY,18.0,Edward Greenman,"[""Edward Greenman""]",[],False
G000516,Guenther,Richard,,,Republican,house,WI,2.0,Richard Guenther,"[""Richard Guenther""]",[],False
H000063,Hall,Norman,,,Democrat,house,PA,26.0,Norman Hall,"[""Norman Hall""]",[],False
H000386,Hayden,Edward,,,Republican,house,MA,5.0,Edward Hayden,"[""Edward Hayden""]",[],False
H000428,Hearst,George,,,Democrat,senate,CA,,George Hearst,"[""George Hearst""]",[],False
H000569,Hiestand,John,,,Republican,house,PA,9.0,John Hiestand,"[""John Hiestand""]",[],False
H000642,Hires,George,,,Republican,house,NJ,1.0,George Hires,"[""George Hires""]",[],False
H000643,Hiscock,Frank,,,Republican,senate,NY,,Frank Hiscock,"[""Frank Hiscock""]",[],False
H000701,Hogg,Charles,,,Democrat,house,WV,4.0,Charles Hogg,"[""Charles Hogg""]",[],False
H000733,Holmes,Adoniram,,,Republican,house,IA,10.0,Adoniram Holmes,"[""Adoniram Holmes""]",[],False
H000779,Hopkins,Samuel,,,Union,house,VA,6.0,Samuel Hopkins,"[""Samuel Hopkins""]",[],False
H000782,Hopkins,Stephen,,,Republican,house,NY,17.0,Stephen Hopkins,"[""Stephen Hopkins""]",[],False
H000833,Hovey,Alvin,,,Republican,house,IN,1.0,Alvin Hovey,"[""Alvin Hovey""]",[],False
H000842,Howard,Jonas,,,Democrat,house,IN,3.0,Jonas Howard,"[""Jonas Howard""]",[],False
H000902,Hudd,Thomas,,,Democrat,house,WI,5.0,Thomas Hudd,"[""Thomas Hudd""]",[],False
H001019,Hutton,John,,,Democrat,house,MO,7.0,John Hutton,"[""John Hutton""]",[],False
J000024,Jackson,Oscar,,,Republican,house,PA,24.0,Oscar Jackson,"[""Oscar Jackson""]",[],False
J000188,Johnston,James,,,Republican,house,IN,8.0,James Johnston,"[""James Johnston""]",[],False
J000199,Johnston,Thomas,,,Democrat,house,NC,9.0,Thomas Johnston,"[""Thomas Johnston""]",[],False
J000233,Jones,James,,,Democrat,house,AL,1.0,James Jones,"[""James Jones""]",[],False
K000007,Kane,Nicholas,,,Democrat,house,NY,19.0,Nicholas Kane,"[""Nicholas Kane""]",[],False
L000016,Laffoon,Polk,,,Democrat,house,KY,2.0,Polk Laffoon,"[""Polk Laffoon""]",[],False
L000048,Landes,Silas,,,Democrat,house,IL,16.0,Silas Landes,"[""Silas Landes""]",[],False
L000109,Latham,Louis,,,Democrat,house,NC,1.0,Louis Latham,"[""Louis Latham""]",[],False
L000423,Long,John,,,Republican,house,MA,2.0,John Long,"[""John Long""]",[],False
L000526,Lyman,Joseph,,,Republican,house,IA,9.0,Joseph Lyman,"[""Joseph Lyman""]",[],False
L000532,Lynch,John,,,Democrat,house,PA,12.0,John Lynch,"[""John Lynch""]",[],False
M000003,MacDonald,John,,,Democrat,house,MN,3.0,John MacDonald,"[""John MacDonald""]",[],False
M000044,Maffett,James,,,Republican,house,PA,25.0,James Maffett,"[""James Maffett""]",[],False
M000068,Mahoney,Peter,,,Democrat,house,NY,4.0,Peter Mahoney,"[""Peter Mahoney""]",[],False
M000248,Matson,Courtland,,,Democrat,house,IN,5.0,Courtland Matson,"[""Courtland Matson""]",[],False
M000394,McCullogh,Welty,,,Republican,house,PA,21.0,Welty McCullogh,"[""Welty McCullogh""]",[],False
M000601,McShane,John,,,Democrat,house,NE,1.0,John McShane,"[""John McShane""]",[],False
M000658,Merriman,Truman,,,Democrat,house,NY,11.0,Truman Merriman,"[""Truman Merriman""]",[],False
M000837,Moffatt,Seth,,,Republican,house,MI,11.0,Seth Moffatt,"[""Seth Moffatt""]",[],False
M001012,Morse,Leopold,,,Democrat,house,MA,3.0,Leopold Morse,"[""Leopold Morse""]",[],False
N000013,Neal,John,,,Democrat,house,TN,3.0,John Neal,"[""John Neal""]",[],False
N000074,Newton,Cherubusco,,,Democrat,house,LA,5.0,Cherubusco Newton,"[""Cherubusco Newton""]",[],False
N000091,Nichols,John,,,Independent,house,NC,4.0,John Nichols,"[""John Nichols""]",[],False
N000160,Norwood,Thomas,,,Democrat,house,GA,1.0,Thomas Norwood,"[""Thomas Norwood""]",[],False
P000010,Paddock,Algernon,,,Republican,senate,NE,,Algernon Paddock,"[""Algernon Paddock""]",[],False
P000053,Parker,Abraham,,,Republican,house,NY,22.0,Abraham Parker,"[""Abraham Parker""]",[],False
P000138,Patton,John,,,Republican,house,PA,20.0,John Patton,"[""John Patton""]",[],False
P000302,Phelps,William,,,Republican,house,NJ,5.0,William Phelps,"[""William Phelps""]",[],False
P000331,Pidcock,James,,,Democrat,house,NJ,4.0,James Pidcock,"[""James Pidcock""]",[],False
P000390,Plumb,Ralph,,,Republican,house,IL,8.0,Ralph Plumb,"[""Ralph Plumb""]",[],False
P000451,Posey,Francis,,,Republican,house,IN,1.0,Francis Posey,"[""Francis Posey""]",[],False
R000098,Reagan,John,,,Democrat,senate,TX,,John Reagan,"[""John Reagan""]",[],False
R000196,Rice,Edmund,,,Democrat,house,MN,4.0,Edmund Rice,"[""Edmund Rice""]",[],False
R000321,Robertson,Edward,,,Democrat,house,LA,6.0,Edward Robertson,"[""Edward Robertson""]",[],False
R000415,Romeis,Jacob,,,Republican,house,OH,10.0,Jacob Romeis,"[""Jacob Romeis""]",[],False
R000530,Russell,John,,,Democrat,house,MA,10.0,John Russell,"[""John Russell""]",[],False
S000091,Sawyer,Philetus,,,Republican,senate,WI,,Philetus Sawyer,"[""Philetus Sawyer""]",[],False
S000188,Scott,William,,,Democrat,house,PA,27.0,William Scott,"[""William Scott""]",[],False
S000267,Seymour,Henry,,,Republican,house,MI,11.0,Henry Seymour,"[""Henry Seymour""]",[],False
S000304,Shaw,Frank,,,Democrat,house,MD,2.0,Frank Shaw,"[""Frank Shaw""]",[],False
S000546,Smith,Henry,,,Union,house,WI,4.0,Henry Smith,"[""Henry Smith""]",[],False
S000665,Snyder,Charles,,,Democrat,house,WV,3.0,Charles Snyder,"[""Charles Snyder""]",[],False
S000692,Sowden,William,,,Democrat,house,PA,10.0,William Sowden,"[""William Sowden""]",[],False
S001133,Symes,George,,,Republican,house,CO,1.0,George Symes,"[""George Symes""]",[],False
T000044,Tarsney,Timothy,,,Democrat,house,MI,8.0,Timothy Tarsney,"[""Timothy Tarsney""]",[],False
T000055,Taulbee,William,,,Democrat,house,KY,10.0,William Taulbee,"[""William Taulbee""]",[],False
T000167,Thomas,George,,,Republican,house,KY,9.0,George Thomas,"[""George Thomas""]",[],False
T000176,Thomas,John,,,Republican,house,IL,20.0,John Thomas,"[""John Thomas""]",[],False
T000219,Thompson,Thomas,,,Democrat,house,CA,1.0,Thomas Thompson,"[""Thomas Thompson""]",[],False
T000312,Toole,Joseph,,,Democrat,house,MT,-1.0,Joseph Toole,"[""Joseph Toole""]",[],False
V000020,Vance,Robert,,,Democrat,house,CT,1.0,Robert Vance,"[""Robert Vance""]",[],False
V000115,Voorhees,Charles,,,Democrat,house,WA,-1.0,Charles Voorhees,"[""Charles Voorhees""]",[],False
W000225,Weaver,James,,,National Greenbacker,house,IA,6.0,James Weaver,"[""James Weaver""]",[],False
W000236,Weber,John,,,Republican,house,NY,33.0,John Weber,"[""John Weber""]",[],False
W000302,West,George,,,Republican,house,NY,20.0,George West,"[""George West""]",[],False
W000378,White,James,,,Republican,house,IN,12.0,James White,"[""James White""]",[],False
W000395,White,Stephen,,,Republican,house,NY,3.0,Stephen White,"[""Stephen White""]",[],False
W000418,Whiting,William,,,Republican,house,MA,11.0,William Whiting,"[""William Whiting""]",[],False
W000474,Wilkins,Beriah,,,Democrat,house,OH,16.0,Beriah Wilkins,"[""Beriah Wilkins""]",[],False
W000614,Wilson,Thomas,,,Democrat,house,MN,1.0,Thomas Wilson,"[""Thomas Wilson""]",[],False
W000710,Woodburn,William,,,Republican,house,NV,0.0,William Woodburn,"[""William Woodburn""]",[],False
H000263,Harrison,Benjamin,,,Republican,senate,IN,,Benjamin Harrison,"[""Benjamin Harrison""]",[],False
A000034,Adams,George,,,Republican,house,IL,4.0,George Adams,"[""George Adams""]",[],False
A000119,Allen,Edward,,,Republican,house,MI,2.0,Edward Allen,"[""Edward Allen""]",[],False
A000130,Allen,John,,,Republican,senate,WA,,John Allen,"[""John Allen""]",[],False
A000183,Anderson,Chapman,,,Democrat,house,MS,5.0,Chapman Anderson,"[""Chapman Anderson""]",[],False
A000194,Anderson,John,,,Republican,house,KS,5.0,John Anderson,"[""John Anderson""]",[],False
A000330,Atkinson,George,,,Republican,house,WV,1.0,George Atkinson,"[""George Atkinson""]",[],False
B000057,Baker,Charles,,,Republican,house,NY,30.0,Charles Baker,"[""Charles Baker""]",[],False
B000116,Banks,Nathaniel,,,Republican,house,MA,5.0,Nathaniel Banks,"[""Nathaniel Banks""]",[],False
B000129,Barbour,John,,,Democrat,senate,VA,,John Barbour,"[""John Barbour""]",[],False
B000157,Barnes,George,,,Democrat,house,GA,10.0,George Barnes,"[""George Barnes""]",[],False
B000261,Bayne,Thomas,,,Republican,house,PA,23.0,Thomas Bayne,"[""Thomas Bayne""]",[],False
B000289,Beck,James,,,Democrat,senate,KY,,James Beck,"[""James Beck""]",[],False
B000295,Beckwith,Charles,,,Republican,house,NJ,5.0,Charles Beckwith,"[""Charles Beckwith""]",[],False
B000458,Biggs,Marion,,,Democrat,house,CA,2.0,Marion Biggs,"[""Marion Biggs""]",[],False
B000557,Bliss,Aaron,,,Republican,house,MI,8.0,Aaron Bliss,"[""Aaron Bliss""]",[],False
B000632,Boothman,Melvin,,,Republican,house,OH,6.0,Melvin Boothman,"[""Melvin Boothman""]",[],False
B000677,Bowden,George,,,Republican,house,VA,2.0,George Bowden,"[""George Bowden""]",[],False
B000811,Brewer,Mark,,,Republican,house,MI,6.0,Mark Brewer,"[""Mark Brewer""]",[],False
B000898,Brower,John,,,Republican,house,NC,5.0,John Brower,"[""John Brower""]",[],False
B000957,Browne,Thomas,,,Republican,house,VA,1.0,Thomas Browne,"[""Thomas Browne""]",[],False
B000958,Browne,Thomas,,,Republican,house,IN,6.0,Thomas Browne,"[""Thomas Browne""]",[],False
B001019,Buckalew,Charles,,,Democrat,house,PA,17.0,Charles Buckalew,"[""Charles Buckalew""]",[],False
B001116,Burnes,James,,,Democrat,house,MO,-1.0,James Burnes,"[""James Burnes""]",[],False
B001184,Butler,Matthew,,,Democrat,senate,SC,,Matthew Butler,"[""Matthew Butler""]",[],False
B001200,Butterworth,Benjamin,,,Republican,house,OH,1.0,Benjamin Butterworth,"[""Benjamin Butterworth""]",[],False
C000082,Campbell,Felix,,,Democrat,house,NY,2.0,Felix Campbell,"[""Felix Campbell""]",[],False
C000109,Candler,Allen,,,Democrat,house,GA,9.0,Allen Candler,"[""Allen Candler""]",[],False
C000111,Candler,John,,,Republican,house,MA,9.0,John Candler,"[""John Candler""]",[],False
C000155,Carlton,Henry,,,Democrat,house,GA,8.0,Henry Carlton,"[""Henry Carlton""]",[],False
C000227,Casey,Lyman,,,Republican,senate,ND,,Lyman Casey,"[""Lyman Casey""]",[],False
C000245,Caswell,Lucien,,,Republican,house,WI,1.0,Lucien Caswell,"[""Lucien Caswell""]",[],False
C000339,Cheadle,Joseph,,,Republican,house,IN,9.0,Joseph Cheadle,"[""Joseph Cheadle""]",[],False
C000422,Clark,Charles,,,Republican,house,WI,6.0,Charles Clark,"[""Charles Clark""]",[],False
C000508,Clements,Judson,,,Democrat,house,GA,7.0,Judson Clements,"[""Judson Clements""]",[],False
C000536,Clunie,Thomas,,,Democrat,house,CA,5.0,Thomas Clunie,"[""Thomas Clunie""]",[],False
C000601,Coke,Richard,,,Democrat,senate,TX,,Richard Coke,"[""Richard Coke""]",[],False
C000619,Coleman,Hamilton,,,Republican,house,LA,2.0,Hamilton Coleman,"[""Hamilton Coleman""]",[],False
C000647,Colquitt,Alfred,,,Democrat,senate,GA,,Alfred Colquitt,"[""Alfred Colquitt""]",[],False
C000665,Comstock,Solomon,,,Republican,house,MN,5.0,Solomon Comstock,"[""Solomon Comstock""]",[],False
C000675,Conger,Edwin,,,Republican,house,IA,7.0,Edwin Conger,"[""Edwin Conger""]",[],False
C000688,Connell,William,,,Republican,house,NE,1.0,William Connell,"[""William Connell""]",[],False
C000765,Cooper,William,,,Republican,house,OH,9.0,William Cooper,"[""William Cooper""]",[],False
C000798,Cothran,James,,,Democrat,house,SC,3.0,James Cothran,"[""James Cothran""]",[],False
C000839,Cox,Samuel,,,Democrat,house,NY,9.0,Samuel Cox,"[""Samuel Cox""]",[],False
C000860,Craig,Samuel,,,Republican,house,PA,21.0,Samuel Craig,"[""Samuel Craig""]",[],False
C000965,Culbertson,William,,,Republican,house,PA,26.0,William Culbertson,"[""William Culbertson""]",[],False
C001022,Cutcheon,Byron,,,Republican,house,MI,9.0,Byron Cutcheon,"[""Byron Cutcheon""]",[],False
D000053,Dargan,George,,,Democrat,house,SC,6.0,George Dargan,"[""George Dargan""]",[],False
D000058,Darlington,Smedley,,,Republican,house,PA,6.0,Smedley Darlington,"[""Smedley Darlington""]",[],False
D000085,Davidson,Robert,,,Democrat,house,FL,1.0,Robert Davidson,"[""Robert Davidson""]",[],False
D000200,De Haven,John,,,Republican,house,CA,1.0,John De Haven,"[""John De Haven""]",[],False
D000207,De Lano,Milton,,,Republican,house,NY,26.0,Milton De Lano,"[""Milton De Lano""]",[],False
D000300,Dibble,Samuel,,,Democrat,house,SC,1.0,Samuel Dibble,"[""Samuel Dibble""]",[],False
D000377,Dixon,Nathan,,,Republican,senate,RI,,Nathan Dixon,"[""Nathan Dixon""]",[],False
D000405,Dolph,Joseph,,,Republican,senate,OR,,Joseph Dolph,"[""Joseph Dolph""]",[],False
D000439,Dorsey,George,,,Republican,house,NE,3.0,George Dorsey,"[""George Dorsey""]",[],False
D000555,Dunnell,Mark,,,Republican,house,MN,1.0,Mark Dunnell,"[""Mark Dunnell""]",[],False
E000242,Evans,Henry,,,Republican,house,TN,3.0,Henry Evans,"[""Henry Evans""]",[],False
E000274,Ewart,Hamilton,,,Republican,house,NC,9.0,Hamilton Ewart,"[""Hamilton Ewart""]",[],False
F000027,Farquhar,John,,,Republican,house,NY,32.0,John Farquhar,"[""John Farquhar""]",[],False
F000056,Featherstone,Lewis,,,Union Labor,house,AR,1.0,Lewis Featherstone,"[""Lewis Featherstone""]",[],False
F000133,Finley,Hugh,,,Republican,house,KY,11.0,Hugh Finley,"[""Hugh Finley""]",[],False
F000163,Fitzgerald,Frank,,,Democrat,house,NY,6.0,Frank Fitzgerald,"[""Frank Fitzgerald""]",[],False
F000212,Flood,Thomas,,,Republican,house,NY,28.0,Thomas Flood,"[""Thomas Flood""]",[],False
F000340,Frank,Nathan,,,Republican,house,MO,9.0,Nathan Frank,"[""Nathan Frank""]",[],False
G000103,Gay,Edward,,,Democrat,house,LA,3.0,Edward Gay,"[""Edward Gay""]",[],False
G000143,Gest,William,,,Republican,house,IL,11.0,William Gest,"[""William Gest""]",[],False
G000165,Gibson,Randall,,,Democrat,senate,LA,,Randall Gibson,"[""Randall Gibson""]",[],False
G000170,Gifford,Oscar,,,Republican,house,SD,-1.0,Oscar Gifford,"[""Oscar Gifford""]",[],False
G000431,Greenhalge,Frederic,,,Republican,house,MA,8.0,Frederic Greenhalge,"[""Frederic Greenhalge""]",[],False
G000476,Grimes,Thomas,,,Democrat,house,GA,4.0,Thomas Grimes,"[""Thomas Grimes""]",[],False
H000047,Hall,Darwin,,,Republican,house,MN,3.0,Darwin Hall,"[""Darwin Hall""]",[],False
H000203,Hare,Silas,,,Democrat,house,TX,5.0,Silas Hare,"[""Silas Hare""]",[],False
H000404,Hays,Edward,,,Republican,house,IA,7.0,Edward Hays,"[""Edward Hays""]",[],False
H000577,Higgins,Anthony,,,Republican,senate,DE,,Anthony Higgins,"[""Anthony Higgins""]",[],False
H000588,Hill,Charles,,,Republican,house,IL,8.0,Charles Hill,"[""Charles Hill""]",[],False
J000018,Jackson,James,,,Democrat,house,WV,4.0,James Jackson,"[""James Jackson""]",[],False
K000059,Kelley,Harrison,,,Republican,house,KS,4.0,Harrison Kelley,"[""Harrison Kelley""]",[],False
K000062,Kelley,William,,,Republican,house,PA,4.0,William Kelley,"[""William Kelley""]",[],False
K000099,Kenna,John,,,Democrat,senate,WV,,John Kenna,"[""John Kenna""]",[],False
K000115,Kennedy,Robert,,,Republican,house,OH,8.0,Robert Kennedy,"[""Robert Kennedy""]",[],False
