bioguide,disclosure_date,declarant_name,source_url,source,provenance,transaction_date,owner,ticker,asset_description,asset_type,operation_type,amount_range
C001047,01/12/2021,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,senate,openset,12/31/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=XOM"" target=""_blank"">XOM</a>",Exxon Mobil Corporation,Stock,Sale (Full),"$1,001 - $15,000"
C001047,01/12/2021,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,senate,openset,12/31/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CLX"" target=""_blank"">CLX</a>",The Clorox Company,Stock,Sale (Partial),"$1,001 - $15,000"
C001047,01/12/2021,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,senate,openset,12/31/2020,Self,"<a href=""https://finance.yahoo.com/q?s=CARR"" target=""_blank"">CARR</a>",Carrier Global Corporation,Stock,Sale (Full),"$1,001 - $15,000"
C001047,01/12/2021,Shelley M Capito,https://efdsearch.senate.gov/search/view/ptr/5a42cbe1-4c6a-48f6-a2e1-f3652f50340a/,senate,openset,12/15/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=WFC"" target=""_blank"">WFC</a>",Wells Fargo &amp; Company,Stock,Sale (Full),"$15,001 - $50,000"
C001035,01/12/2021,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/2f96648f-acf8-4f28-9e05-ad1d6ebac36d/,senate,openset,12/16/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DNKN"" target=""_blank"">DNKN</a>","Dunkin' Brands Group, Inc.",Stock,Sale (Full),"$50,001 - $100,000"
S001217,01/12/2021,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/fe83be59-4d6a-4ade-8163-a12b214d71ab/,senate,openset,12/17/2020,Spouse,,"Wisconsin State General Obligation Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 05/01/2023</div>",Municipal Security,Purchase,"$500,001 - $1,000,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/30/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=TSLA"" target=""_blank"">TSLA</a>","Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/30/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=PBA"" target=""_blank"">PBA</a>",Pembina Pipeline Corporation,Stock,Sale (Full),"$1,001 - $15,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/30/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DD"" target=""_blank"">DD</a>","DuPont de Nemours, Inc.",Stock,Sale (Partial),"$1,001 - $15,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/30/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DOW"" target=""_blank"">DOW</a>",Dow Inc.,Stock,Sale (Partial),"$1,001 - $15,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/30/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=VTRS"" target=""_blank"">VTRS</a>",Viatris Inc.,Stock,Sale (Full),"$1,001 - $15,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/30/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=NTAP"" target=""_blank"">NTAP</a>","NetApp, Inc.",Stock,Purchase,"$1,001 - $15,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/30/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=SBIO"" target=""_blank"">SBIO</a>",ALPS Medical Breakthroughs ETF,Other Securities,Purchase,"$1,001 - $15,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/30/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BMY"" target=""_blank"">BMY</a>",Bristol-Myers Squibb Company,Stock,Purchase,"$1,001 - $15,000"
C000174,01/07/2021,Thomas R Carper,https://efdsearch.senate.gov/search/view/ptr/0c7816ca-9df7-4ed1-af40-4590dd17209f/,senate,openset,12/15/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=GSMYX"" target=""_blank"">GSMYX</a>",Goldman Sachs Small/Mid Cap Growth Fund Institutio,Other Securities,Purchase,"$1,001 - $15,000"
P000595,01/05/2021,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/e405f3e2-7f99-4124-a457-14dcb85a9532/,senate,openset,12/14/2020,Self,"<a href=""https://finance.yahoo.com/q?s=AEP"" target=""_blank"">AEP</a>","American Electric Power Company, Inc.",Stock,Purchase,"$1,001 - $15,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/22/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BA"" target=""_blank"">BA</a>",The Boeing Company,Stock,Purchase,"$15,001 - $50,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/22/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=PLUG"" target=""_blank"">PLUG</a>",Plug Power Inc.,Stock,Purchase,"$1,001 - $15,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/22/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=SQ"" target=""_blank"">SQ</a>","Square, Inc.",Stock,Purchase,"$15,001 - $50,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/21/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BA"" target=""_blank"">BA</a>",The Boeing Company,Stock,Purchase,"$15,001 - $50,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/21/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=NVDA"" target=""_blank"">NVDA</a>",NVIDIA Corporation,Stock,Purchase,"$50,001 - $100,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/21/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=EXPI"" target=""_blank"">EXPI</a>","eXp World Holdings, Inc.",Stock,Purchase,"$1,001 - $15,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/21/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=ETY"" target=""_blank"">ETY</a>",Eaton Vance Tax-Managed Diversified Equity Income,Stock,Sale (Partial),"$100,001 - $250,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/21/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=W"" target=""_blank"">W</a>",Wayfair Inc.,Stock,Sale (Full),"$50,001 - $100,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/21/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=TSLA"" target=""_blank"">TSLA</a>","Tesla, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/11/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=TSLA"" target=""_blank"">TSLA</a>","Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/07/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BA"" target=""_blank"">BA</a>",The Boeing Company,Stock,Purchase,"$15,001 - $50,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/07/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=TSLA"" target=""_blank"">TSLA</a>","Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/04/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BA"" target=""_blank"">BA</a>",The Boeing Company,Stock,Sale (Full),"$15,001 - $50,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/22/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=COST"" target=""_blank"">COST</a>",Costco Wholesale Corporation,Stock,Purchase,"$15,001 - $50,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/22/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=AAPL"" target=""_blank"">AAPL</a>",Apple Inc.,Stock,Purchase,"$15,001 - $50,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/16/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=AAPL"" target=""_blank"">AAPL</a>",Apple Inc.,Stock,Sale (Partial),"$100,001 - $250,000"
R000307,12/31/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/70614aca-cf77-4a70-b0c8-245a097a7350/,senate,openset,12/02/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=ZM"" target=""_blank"">ZM</a>","Zoom Video Communications, Inc.",Stock,Purchase,"$15,001 - $50,000"
T000461,12/29/2020,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/e7497c89-fd35-45a2-9293-9a2ba89acff6/,senate,openset,12/15/2020,Self,"<a href=""https://finance.yahoo.com/q?s=AIV"" target=""_blank"">AIV</a>                                                                                                                            <br>                                            <a href=""https://finance.yahoo.com/q?s=AIRC"" target=""_blank"">AIRC</a>",Apartment Investment and Management Company (Exchanged) <br> Apartment Income REIT Corp. (Received),Stock,Exchange,"$15,001 - $50,000"
T000461,12/29/2020,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/e7497c89-fd35-45a2-9293-9a2ba89acff6/,senate,openset,12/08/2020,Self,"<a href=""https://finance.yahoo.com/q?s=NTRP"" target=""_blank"">NTRP</a>                                                                                                                            <br>                                            <a href=""https://finance.yahoo.com/q?s=SNPX"" target=""_blank"">SNPX</a>","Neurotrope, Inc. (Exchanged) <br> Synaptogenix (Received)",Stock,Exchange,"$1,001 - $15,000"
T000461,12/29/2020,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/e7497c89-fd35-45a2-9293-9a2ba89acff6/,senate,openset,12/02/2020,Self,"<a href=""https://finance.yahoo.com/q?s=NTRP"" target=""_blank"">NTRP</a>                                                                                                                            <br>                                            <a href=""https://finance.yahoo.com/q?s=PTPI"" target=""_blank"">PTPI</a>","Neurotrope, Inc. (Exchanged) <br> Petros Pharmaceuticals, Inc. (Received)",Stock,Exchange,"$1,001 - $15,000"
T000461,12/29/2020,Patrick J Toomey,https://efdsearch.senate.gov/search/view/ptr/e7497c89-fd35-45a2-9293-9a2ba89acff6/,senate,openset,11/30/2020,Self,"<a href=""https://finance.yahoo.com/q?s=AIV"" target=""_blank"">AIV</a>",Apartment Investment and Management Company,Stock,Purchase,"$1,001 - $15,000"
I000024,12/23/2020,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/718cad12-9007-40fc-adc8-ee044397186b/,senate,openset,12/22/2020,Self,"<a href=""https://finance.yahoo.com/q?s=CRSP"" target=""_blank"">CRSP</a>",CRISPR Therapeutics AG,Stock,Sale (Partial),"$50,001 - $100,000"
I000024,12/23/2020,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/718cad12-9007-40fc-adc8-ee044397186b/,senate,openset,12/15/2020,Self,"<a href=""https://finance.yahoo.com/q?s=BLK"" target=""_blank"">BLK</a>","BlackRock, Inc.",Stock,Sale (Partial),"$50,001 - $100,000"
S001217,12/21/2020,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/c3050c14-89e4-4775-8e61-8031d2139cfa/,senate,openset,11/24/2020,Spouse,,"Tampa Florida Solid Waste System Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 10/01/2021</div>",Municipal Security,Purchase,"$500,001 - $1,000,000"
S001217,12/21/2020,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/c3050c14-89e4-4775-8e61-8031d2139cfa/,senate,openset,11/24/2020,Spouse,,"Tampa Florida Solid Waste System Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 10/01/2021</div>",Municipal Security,Purchase,"$500,001 - $1,000,000"
S001217,12/21/2020,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/c3050c14-89e4-4775-8e61-8031d2139cfa/,senate,openset,11/24/2020,Spouse,,"Tampa Florida Solid Waste System Revenue Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0%<br> <em>Matures:</em> 10/01/2021</div>",Municipal Security,Purchase,"$250,001 - $500,000"
R000608,12/10/2020,Jacklyn S Rosen,https://efdsearch.senate.gov/search/view/ptr/3152e433-26a5-4926-80af-3bb78ea21833/,senate,openset,11/17/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=PFE"" target=""_blank"">PFE</a>                                                                                                                            <br>                                            <a href=""https://finance.yahoo.com/q?s=VTRS"" target=""_blank"">VTRS</a>",Pfizer Inc. (Exchanged) <br> Viatris Inc. (Received),Stock,Exchange,"$1,001 - $15,000"
W000805,12/09/2020,Mark R Warner,https://efdsearch.senate.gov/search/view/ptr/8a358a66-5b4a-45b3-80af-97cfb2256d97/,senate,openset,11/20/2020,Self,,"Acumen Pharmaceuticals, Inc. <div class=""text-muted""> <em>Company:</em> Acumen Pharmaceuticals, Inc. &nbsp;(South San Francisco, CA) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Drug Discovery</div>",Non-Public Stock,Purchase,"$50,001 - $100,000"
W000805,12/09/2020,Mark R Warner,https://efdsearch.senate.gov/search/view/ptr/8a358a66-5b4a-45b3-80af-97cfb2256d97/,senate,openset,11/16/2020,Self,,"EB 480 Sprague, LLC <div class=""text-muted""> <em>Company:</em> EB 480 Sprague, LLC &nbsp;(Dedham, MA) </div> <div class=""text-muted""><em>Description:</em>&nbsp;Real Estate</div>",Other Securities,Sale (Full),"$1,000,001 - $5,000,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=WMT"" target=""_blank"">WMT</a>",Walmart Inc.,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=UPS"" target=""_blank"">UPS</a>","United Parcel Service, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=SBUX"" target=""_blank"">SBUX</a>",Starbucks Corporation,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=PLD"" target=""_blank"">PLD</a>","Prologis, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=PG"" target=""_blank"">PG</a>",The Procter &amp; Gamble Company,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=JPM"" target=""_blank"">JPM</a>",JPMorgan Chase &amp; Co.,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=MSFT"" target=""_blank"">MSFT</a>",Microsoft Corporation,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=MDT"" target=""_blank"">MDT</a>",Medtronic plc,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=LOW"" target=""_blank"">LOW</a>","Lowe's Companies, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=IBM"" target=""_blank"">IBM</a>",International Business Machines Corporation,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DOW"" target=""_blank"">DOW</a>",Dow Inc.,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DIS"" target=""_blank"">DIS</a>",The Walt Disney Company,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CMCSA"" target=""_blank"">CMCSA</a>",Comcast Corporation,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CSCO"" target=""_blank"">CSCO</a>","Cisco Systems, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CVS"" target=""_blank"">CVS</a>",CVS Health Corporation,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BLK"" target=""_blank"">BLK</a>","BlackRock, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=AAPL"" target=""_blank"">AAPL</a>",Apple Inc.,Stock,Sale (Full),"$1,001 - $15,000"
C001075,12/08/2020,William Cassidy,https://efdsearch.senate.gov/search/view/ptr/809e5655-0208-4723-a0d6-1a47d81dd3e2/,senate,openset,11/05/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=AMGN"" target=""_blank"">AMGN</a>",Amgen Inc.,Stock,Sale (Full),"$1,001 - $15,000"
M000357,12/07/2020,"A. Mitchell McConnell, Jr.",https://efdsearch.senate.gov/search/view/ptr/dba1fc54-346e-48f1-b96c-62bc43cdd8a1/,senate,openset,12/03/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=WFC"" target=""_blank"">WFC</a>",Wells Fargo &amp; Company,Stock,Purchase,"$1,001 - $15,000"
W000779,12/04/2020,Ron L Wyden,https://efdsearch.senate.gov/search/view/ptr/a0010f4a-c31a-4824-8b6d-6399b3ccb6f0/,senate,openset,11/10/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BYND"" target=""_blank"">BYND</a>","Beyond Meat, Inc.",Stock,Sale (Full),"$50,001 - $100,000"
R000307,12/03/2020,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/b7e581e7-f154-4dc7-890d-1c827c88ba7a/,senate,openset,11/16/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BA"" target=""_blank"">BA</a>",The Boeing Company,Stock,Purchase,"$15,001 - $50,000"
